clock,in1,in2,in3,in4,in5,output1,output2
872,0,0,0,1,0,0,0
873,1,0,0,1,0,0,0
874,0,1,0,1,0,1,1
875,1,1,0,1,0,1,1
876,0,0,1,1,0,0,0
877,1,0,1,1,0,1,0
878,0,1,1,1,0,0,0
879,1,1,1,1,0,1,0
880,0,0,0,0,1,0,1
881,1,0,0,0,1,0,1
882,0,1,0,0,1,1,1
883,1,1,0,0,1,1,1
884,0,0,1,0,1,0,1
885,1,0,1,0,1,1,1
886,0,1,1,0,1,1,1
887,1,1,1,0,1,1,1
888,0,0,0,1,1,0,1
889,1,0,0,1,1,0,1
890,0,1,0,1,1,1,1
891,1,1,0,1,1,1,1
892,0,0,1,1,1,0,0
893,1,0,1,1,1,1,0
894,0,1,1,1,1,0,0
895,1,1,1,1,1,1,0
896,0,0,0,0,0,0,0
897,1,0,0,0,0,0,0
898,0,1,0,0,0,1,1
899,1,1,0,0,0,1,1
900,0,0,1,0,0,0,0
901,1,0,1,0,0,1,0
902,0,1,1,0,0,1,1
903,1,1,1,0,0,1,1
904,0,0,0,1,0,0,0
905,1,0,0,1,0,0,0
906,0,1,0,1,0,1,1
907,1,1,0,1,0,1,1
908,0,0,1,1,0,0,0
909,1,0,1,1,0,1,0
910,0,1,1,1,0,0,0
911,1,1,1,1,0,1,0
912,0,0,0,0,1,0,1
913,1,0,0,0,1,0,1
914,0,1,0,0,1,1,1
915,1,1,0,0,1,1,1
916,0,0,1,0,1,0,1
917,1,0,1,0,1,1,1
918,0,1,1,0,1,1,1
919,1,1,1,0,1,1,1
920,0,0,0,1,1,0,1
921,1,0,0,1,1,0,1
922,0,1,0,1,1,1,1
923,1,1,0,1,1,1,1
924,0,0,1,1,1,0,0
925,1,0,1,1,1,1,0
926,0,1,1,1,1,0,0
927,1,1,1,1,1,1,0
928,0,0,0,0,0,0,0
929,1,0,0,0,0,0,0
930,0,1,0,0,0,1,1
931,1,1,0,0,0,1,1
932,0,0,1,0,0,0,0
933,1,0,1,0,0,1,0
934,0,1,1,0,0,1,1
935,1,1,1,0,0,1,1
936,0,0,0,1,0,0,0
937,1,0,0,1,0,0,0
938,0,1,0,1,0,1,1
939,1,1,0,1,0,1,1
940,0,0,1,1,0,0,0
941,1,0,1,1,0,1,0
942,0,1,1,1,0,0,0
943,1,1,1,1,0,1,0
944,0,0,0,0,1,0,1
945,1,0,0,0,1,0,1
946,0,1,0,0,1,1,1
947,1,1,0,0,1,1,1
948,0,0,1,0,1,0,1
949,1,0,1,0,1,1,1
950,0,1,1,0,1,1,1
951,1,1,1,0,1,1,1
952,0,0,0,1,1,0,1
953,1,0,0,1,1,0,1
954,0,1,0,1,1,1,1
955,1,1,0,1,1,1,1
956,0,0,1,1,1,0,0
957,1,0,1,1,1,1,0
958,0,1,1,1,1,0,0
959,1,1,1,1,1,1,0
960,0,0,0,0,0,0,0
961,1,0,0,0,0,0,0
962,0,1,0,0,0,1,1
963,1,1,0,0,0,1,1
964,0,0,1,0,0,0,0
965,1,0,1,0,0,1,0
966,0,1,1,0,0,1,1
967,1,1,1,0,0,1,1
968,0,0,0,1,0,0,0
969,1,0,0,1,0,0,0
970,0,1,0,1,0,1,1
971,1,1,0,1,0,1,1
972,0,0,1,1,0,0,0
973,1,0,1,1,0,1,0
974,0,1,1,1,0,0,0
975,1,1,1,1,0,1,0
976,0,0,0,0,1,0,1
977,1,0,0,0,1,0,1
978,0,1,0,0,1,1,1
979,1,1,0,0,1,1,1
980,0,0,1,0,1,0,1
981,1,0,1,0,1,1,1
982,0,1,1,0,1,1,1
983,1,1,1,0,1,1,1
984,0,0,0,1,1,0,1
985,1,0,0,1,1,0,1
986,0,1,0,1,1,1,1
987,1,1,0,1,1,1,1
988,0,0,1,1,1,0,0
989,1,0,1,1,1,1,0
990,0,1,1,1,1,0,0
991,1,1,1,1,1,1,0
992,0,0,0,0,0,0,0
993,1,0,0,0,0,0,0
994,0,1,0,0,0,1,1
995,1,1,0,0,0,1,1
996,0,0,1,0,0,0,0
997,1,0,1,0,0,1,0
998,0,1,1,0,0,1,1
999,1,1,1,0,0,1,1
1000,0,0,0,1,0,0,0
1001,1,0,0,1,0,0,0
1002,0,1,0,1,0,1,1
1003,1,1,0,1,0,1,1
1004,0,0,1,1,0,0,0
1005,1,0,1,1,0,1,0
1006,0,1,1,1,0,0,0
1007,1,1,1,1,0,1,0
1008,0,0,0,0,1,0,1
1009,1,0,0,0,1,0,1
1010,0,1,0,0,1,1,1
1011,1,1,0,0,1,1,1
1012,0,0,1,0,1,0,1
1013,1,0,1,0,1,1,1
1014,0,1,1,0,1,1,1
1015,1,1,1,0,1,1,1
1016,0,0,0,1,1,0,1
1017,1,0,0,1,1,0,1
1018,0,1,0,1,1,1,1
1019,1,1,0,1,1,1,1
1020,0,0,1,1,1,0,0
1021,1,0,1,1,1,1,0
1022,0,1,1,1,1,0,0
1023,1,1,1,1,1,1,0
1024,0,0,0,0,0,0,0
1025,1,0,0,0,0,0,0
1026,0,1,0,0,0,1,1
1027,1,1,0,0,0,1,1
1028,0,0,1,0,0,0,0
1029,1,0,1,0,0,1,0
1030,0,1,1,0,0,1,1
1031,1,1,1,0,0,1,1
1032,0,0,0,1,0,0,0
1033,1,0,0,1,0,0,0
1034,0,1,0,1,0,1,1
1035,1,1,0,1,0,1,1
1036,0,0,1,1,0,0,0
1037,1,0,1,1,0,1,0
1038,0,1,1,1,0,0,0
1039,1,1,1,1,0,1,0
1040,0,0,0,0,1,0,1
1041,1,0,0,0,1,0,1
1042,0,1,0,0,1,1,1
1043,1,1,0,0,1,1,1
1044,0,0,1,0,1,0,1
1045,1,0,1,0,1,1,1
1046,0,1,1,0,1,1,1
1047,1,1,1,0,1,1,1
1048,0,0,0,1,1,0,1
1049,1,0,0,1,1,0,1
1050,0,1,0,1,1,1,1
1051,1,1,0,1,1,1,1
1052,0,0,1,1,1,0,0
1053,1,0,1,1,1,1,0
1054,0,1,1,1,1,0,0
1055,1,1,1,1,1,1,0
1056,0,0,0,0,0,0,0
1057,1,0,0,0,0,0,0
1058,0,1,0,0,0,1,1
1059,1,1,0,0,0,1,1
1060,0,0,1,0,0,0,0
1061,1,0,1,0,0,1,0
1062,0,1,1,0,0,1,1
1063,1,1,1,0,0,1,1
1064,0,0,0,1,0,0,0
1065,1,0,0,1,0,0,0
1066,0,1,0,1,0,1,1
1067,1,1,0,1,0,1,1
1068,0,0,1,1,0,0,0
1069,1,0,1,1,0,1,0
1070,0,1,1,1,0,0,0
1071,1,1,1,1,0,1,0
1072,0,0,0,0,1,0,1
1073,1,0,0,0,1,0,1
1074,0,1,0,0,1,1,1
1075,1,1,0,0,1,1,1
1076,0,0,1,0,1,0,1
1077,1,0,1,0,1,1,1
1078,0,1,1,0,1,1,1
1079,1,1,1,0,1,1,1
1080,0,0,0,1,1,0,1
1081,1,0,0,1,1,0,1
1082,0,1,0,1,1,1,1
1083,1,1,0,1,1,1,1
1084,0,0,1,1,1,0,0
1085,1,0,1,1,1,1,0
1086,0,1,1,1,1,0,0
1087,1,1,1,1,1,1,0
1088,0,0,0,0,0,0,0
1089,1,0,0,0,0,0,0
1090,0,1,0,0,0,1,1
1091,1,1,0,0,0,1,1
1092,0,0,1,0,0,0,0
1093,1,0,1,0,0,1,0
1094,0,1,1,0,0,1,1
1095,1,1,1,0,0,1,1
1096,0,0,0,1,0,0,0
1097,1,0,0,1,0,0,0
1098,0,1,0,1,0,1,1
1099,1,1,0,1,0,1,1
1100,0,0,1,1,0,0,0
1101,1,0,1,1,0,1,0
1102,0,1,1,1,0,0,0
1103,1,1,1,1,0,1,0
1104,0,0,0,0,1,0,1
1105,1,0,0,0,1,0,1
1106,0,1,0,0,1,1,1
1107,1,1,0,0,1,1,1
1108,0,0,1,0,1,0,1
1109,1,0,1,0,1,1,1
1110,0,1,1,0,1,1,1
1111,1,1,1,0,1,1,1
1112,0,0,0,1,1,0,1
1113,1,0,0,1,1,0,1
1114,0,1,0,1,1,1,1
1115,1,1,0,1,1,1,1
1116,0,0,1,1,1,0,0
1117,1,0,1,1,1,1,0
1118,0,1,1,1,1,0,0
1119,1,1,1,1,1,1,0
1120,0,0,0,0,0,0,0
1121,1,0,0,0,0,0,0
1122,0,1,0,0,0,1,1
1123,1,1,0,0,0,1,1
1124,0,0,1,0,0,0,0
1125,1,0,1,0,0,1,0
1126,0,1,1,0,0,1,1
1127,1,1,1,0,0,1,1
1128,0,0,0,1,0,0,0
1129,1,0,0,1,0,0,0
1130,0,1,0,1,0,1,1
1131,1,1,0,1,0,1,1
1132,0,0,1,1,0,0,0
1133,1,0,1,1,0,1,0
1134,0,1,1,1,0,0,0
1135,1,1,1,1,0,1,0
1136,0,0,0,0,1,0,1
1137,1,0,0,0,1,0,1
1138,0,1,0,0,1,1,1
1139,1,1,0,0,1,1,1
1140,0,0,1,0,1,0,1
1141,1,0,1,0,1,1,1
1142,0,1,1,0,1,1,1
1143,1,1,1,0,1,1,1
1144,0,0,0,1,1,0,1
1145,1,0,0,1,1,0,1
1146,0,1,0,1,1,1,1
1147,1,1,0,1,1,1,1
1148,0,0,1,1,1,0,0
1149,1,0,1,1,1,1,0
1150,0,1,1,1,1,0,0
1151,1,1,1,1,1,1,0
1152,0,0,0,0,0,0,0
1153,1,0,0,0,0,0,0
1154,0,1,0,0,0,1,1
1155,1,1,0,0,0,1,1
1156,0,0,1,0,0,0,0
1157,1,0,1,0,0,1,0
1158,0,1,1,0,0,1,1
1159,1,1,1,0,0,1,1
1160,0,0,0,1,0,0,0
1161,1,0,0,1,0,0,0
1162,0,1,0,1,0,1,1
1163,1,1,0,1,0,1,1
1164,0,0,1,1,0,0,0
1165,1,0,1,1,0,1,0
1166,0,1,1,1,0,0,0
1167,1,1,1,1,0,1,0
1168,0,0,0,0,1,0,1
1169,1,0,0,0,1,0,1
1170,0,1,0,0,1,1,1
1171,1,1,0,0,1,1,1
1172,0,0,1,0,1,0,1
1173,1,0,1,0,1,1,1
1174,0,1,1,0,1,1,1
1175,1,1,1,0,1,1,1
1176,0,0,0,1,1,0,1
1177,1,0,0,1,1,0,1
1178,0,1,0,1,1,1,1
1179,1,1,0,1,1,1,1
1180,0,0,1,1,1,0,0
1181,1,0,1,1,1,1,0
1182,0,1,1,1,1,0,0
1183,1,1,1,1,1,1,0
1184,0,0,0,0,0,0,0
1185,1,0,0,0,0,0,0
1186,0,1,0,0,0,1,1
1187,1,1,0,0,0,1,1
1188,0,0,1,0,0,0,0
1189,1,0,1,0,0,1,0
1190,0,1,1,0,0,1,1
1191,1,1,1,0,0,1,1
1192,0,0,0,1,0,0,0
1193,1,0,0,1,0,0,0
1194,0,1,0,1,0,1,1
1195,1,1,0,1,0,1,1
1196,0,0,1,1,0,0,0
1197,1,0,1,1,0,1,0
1198,0,1,1,1,0,0,0
1199,1,1,1,1,0,1,0
1200,0,0,0,0,1,0,1
1201,1,0,0,0,1,0,1
1202,0,1,0,0,1,1,1
1203,1,1,0,0,1,1,1
1204,0,0,1,0,1,0,1
1205,1,0,1,0,1,1,1
1206,0,1,1,0,1,1,1
1207,1,1,1,0,1,1,1
1208,0,0,0,1,1,0,1
1209,1,0,0,1,1,0,1
1210,0,1,0,1,1,1,1
1211,1,1,0,1,1,1,1
1212,0,0,1,1,1,0,0
1213,1,0,1,1,1,1,0
1214,0,1,1,1,1,0,0
1215,1,1,1,1,1,1,0
1216,0,0,0,0,0,0,0
1217,1,0,0,0,0,0,0
1218,0,1,0,0,0,1,1
1219,1,1,0,0,0,1,1
1220,0,0,1,0,0,0,0
1221,1,0,1,0,0,1,0
1222,0,1,1,0,0,1,1
1223,1,1,1,0,0,1,1
1224,0,0,0,1,0,0,0
1225,1,0,0,1,0,0,0
1226,0,1,0,1,0,1,1
1227,1,1,0,1,0,1,1
1228,0,0,1,1,0,0,0
1229,1,0,1,1,0,1,0
1230,0,1,1,1,0,0,0
1231,1,1,1,1,0,1,0
1232,0,0,0,0,1,0,1
1233,1,0,0,0,1,0,1
1234,0,1,0,0,1,1,1
1235,1,1,0,0,1,1,1
1236,0,0,1,0,1,0,1
1237,1,0,1,0,1,1,1
1238,0,1,1,0,1,1,1
1239,1,1,1,0,1,1,1
1240,0,0,0,1,1,0,1
1241,1,0,0,1,1,0,1
1242,0,1,0,1,1,1,1
1243,1,1,0,1,1,1,1
1244,0,0,1,1,1,0,0
1245,1,0,1,1,1,1,0
1246,0,1,1,1,1,0,0
1247,1,1,1,1,1,1,0
1248,0,0,0,0,0,0,0
1249,1,0,0,0,0,0,0
1250,0,1,0,0,0,1,1
1251,1,1,0,0,0,1,1
1252,0,0,1,0,0,0,0
1253,1,0,1,0,0,1,0
1254,0,1,1,0,0,1,1
1255,1,1,1,0,0,1,1
1256,0,0,0,1,0,0,0
1257,1,0,0,1,0,0,0
1258,0,1,0,1,0,1,1
1259,1,1,0,1,0,1,1
1260,0,0,1,1,0,0,0
1261,1,0,1,1,0,1,0
1262,0,1,1,1,0,0,0
1263,1,1,1,1,0,1,0
1264,0,0,0,0,1,0,1
1265,1,0,0,0,1,0,1
1266,0,1,0,0,1,1,1
1267,1,1,0,0,1,1,1
1268,0,0,1,0,1,0,1
1269,1,0,1,0,1,1,1
1270,0,1,1,0,1,1,1
1271,1,1,1,0,1,1,1
1272,0,0,0,1,1,0,1
1273,1,0,0,1,1,0,1
1274,0,1,0,1,1,1,1
1275,1,1,0,1,1,1,1
1276,0,0,1,1,1,0,0
1277,1,0,1,1,1,1,0
1278,0,1,1,1,1,0,0
1279,1,1,1,1,1,1,0
1280,0,0,0,0,0,0,0
1281,1,0,0,0,0,0,0
1282,0,1,0,0,0,1,1
1283,1,1,0,0,0,1,1
1284,0,0,1,0,0,0,0
1285,1,0,1,0,0,1,0
1286,0,1,1,0,0,1,1
1287,1,1,1,0,0,1,1
1288,0,0,0,1,0,0,0
1289,1,0,0,1,0,0,0
1290,0,1,0,1,0,1,1
1291,1,1,0,1,0,1,1
1292,0,0,1,1,0,0,0
1293,1,0,1,1,0,1,0
1294,0,1,1,1,0,0,0
1295,1,1,1,1,0,1,0
1296,0,0,0,0,1,0,1
1297,1,0,0,0,1,0,1
1298,0,1,0,0,1,1,1
1299,1,1,0,0,1,1,1
1300,0,0,1,0,1,0,1
1301,1,0,1,0,1,1,1
1302,0,1,1,0,1,1,1
1303,1,1,1,0,1,1,1
1304,0,0,0,1,1,0,1
1305,1,0,0,1,1,0,1
1306,0,1,0,1,1,1,1
1307,1,1,0,1,1,1,1
1308,0,0,1,1,1,0,0
1309,1,0,1,1,1,1,0
1310,0,1,1,1,1,0,0
1311,1,1,1,1,1,1,0
1312,0,0,0,0,0,0,0
1313,1,0,0,0,0,0,0
1314,0,1,0,0,0,1,1
1315,1,1,0,0,0,1,1
1316,0,0,1,0,0,0,0
1317,1,0,1,0,0,1,0
1318,0,1,1,0,0,1,1
1319,1,1,1,0,0,1,1
1320,0,0,0,1,0,0,0
1321,1,0,0,1,0,0,0
1322,0,1,0,1,0,1,1
1323,1,1,0,1,0,1,1
1324,0,0,1,1,0,0,0
1325,1,0,1,1,0,1,0
1326,0,1,1,1,0,0,0
1327,1,1,1,1,0,1,0
1328,0,0,0,0,1,0,1
1329,1,0,0,0,1,0,1
1330,0,1,0,0,1,1,1
1331,1,1,0,0,1,1,1
1332,0,0,1,0,1,0,1
1333,1,0,1,0,1,1,1
1334,0,1,1,0,1,1,1
1335,1,1,1,0,1,1,1
1336,0,0,0,1,1,0,1
1337,1,0,0,1,1,0,1
1338,0,1,0,1,1,1,1
1339,1,1,0,1,1,1,1
1340,0,0,1,1,1,0,0
1341,1,0,1,1,1,1,0
1342,0,1,1,1,1,0,0
1343,1,1,1,1,1,1,0
1344,0,0,0,0,0,0,0
1345,1,0,0,0,0,0,0
1346,0,1,0,0,0,1,1
1347,1,1,0,0,0,1,1
1348,0,0,1,0,0,0,0
1349,1,0,1,0,0,1,0
1350,0,1,1,0,0,1,1
1351,1,1,1,0,0,1,1
1352,0,0,0,1,0,0,0
1353,1,0,0,1,0,0,0
1354,0,1,0,1,0,1,1
1355,1,1,0,1,0,1,1
1356,0,0,1,1,0,0,0
1357,1,0,1,1,0,1,0
1358,0,1,1,1,0,0,0
1359,1,1,1,1,0,1,0
1360,0,0,0,0,1,0,1
1361,1,0,0,0,1,0,1
1362,0,1,0,0,1,1,1
1363,1,1,0,0,1,1,1
1364,0,0,1,0,1,0,1
1365,1,0,1,0,1,1,1
1366,0,1,1,0,1,1,1
1367,1,1,1,0,1,1,1
1368,0,0,0,1,1,0,1
1369,1,0,0,1,1,0,1
1370,0,1,0,1,1,1,1
1371,1,1,0,1,1,1,1
1372,0,0,1,1,1,0,0
1373,1,0,1,1,1,1,0
1374,0,1,1,1,1,0,0
1375,1,1,1,1,1,1,0
1376,0,0,0,0,0,0,0
1377,1,0,0,0,0,0,0
1378,0,1,0,0,0,1,1
1379,1,1,0,0,0,1,1
1380,0,0,1,0,0,0,0
1381,1,0,1,0,0,1,0
1382,0,1,1,0,0,1,1
1383,1,1,1,0,0,1,1
1384,0,0,0,1,0,0,0
1385,1,0,0,1,0,0,0
1386,0,1,0,1,0,1,1
1387,1,1,0,1,0,1,1
1388,0,0,1,1,0,0,0
1389,1,0,1,1,0,1,0
1390,0,1,1,1,0,0,0
1391,1,1,1,1,0,1,0
1392,0,0,0,0,1,0,1
1393,1,0,0,0,1,0,1
1394,0,1,0,0,1,1,1
1395,1,1,0,0,1,1,1
1396,0,0,1,0,1,0,1
1397,1,0,1,0,1,1,1
1398,0,1,1,0,1,1,1
1399,1,1,1,0,1,1,1
1400,0,0,0,1,1,0,1
1401,1,0,0,1,1,0,1
1402,0,1,0,1,1,1,1
1403,1,1,0,1,1,1,1
1404,0,0,1,1,1,0,0
1405,1,0,1,1,1,1,0
1406,0,1,1,1,1,0,0
1407,1,1,1,1,1,1,0
1408,0,0,0,0,0,0,0
1409,1,0,0,0,0,0,0
1410,0,1,0,0,0,1,1
1411,1,1,0,0,0,1,1
1412,0,0,1,0,0,0,0
1413,1,0,1,0,0,1,0
1414,0,1,1,0,0,1,1
1415,1,1,1,0,0,1,1
1416,0,0,0,1,0,0,0
1417,1,0,0,1,0,0,0
1418,0,1,0,1,0,1,1
1419,1,1,0,1,0,1,1
1420,0,0,1,1,0,0,0
1421,1,0,1,1,0,1,0
1422,0,1,1,1,0,0,0
1423,1,1,1,1,0,1,0
1424,0,0,0,0,1,0,1
1425,1,0,0,0,1,0,1
1426,0,1,0,0,1,1,1
1427,1,1,0,0,1,1,1
1428,0,0,1,0,1,0,1
1429,1,0,1,0,1,1,1
1430,0,1,1,0,1,1,1
1431,1,1,1,0,1,1,1
1432,0,0,0,1,1,0,1
1433,1,0,0,1,1,0,1
1434,0,1,0,1,1,1,1
1435,1,1,0,1,1,1,1
1436,0,0,1,1,1,0,0
1437,1,0,1,1,1,1,0
1438,0,1,1,1,1,0,0
1439,1,1,1,1,1,1,0
1440,0,0,0,0,0,0,0
1441,1,0,0,0,0,0,0
1442,0,1,0,0,0,1,1
1443,1,1,0,0,0,1,1
1444,0,0,1,0,0,0,0
1445,1,0,1,0,0,1,0
1446,0,1,1,0,0,1,1
1447,1,1,1,0,0,1,1
1448,0,0,0,1,0,0,0
1449,1,0,0,1,0,0,0
1450,0,1,0,1,0,1,1
1451,1,1,0,1,0,1,1
1452,0,0,1,1,0,0,0
1453,1,0,1,1,0,1,0
1454,0,1,1,1,0,0,0
1455,1,1,1,1,0,1,0
1456,0,0,0,0,1,0,1
1457,1,0,0,0,1,0,1
1458,0,1,0,0,1,1,1
1459,1,1,0,0,1,1,1
1460,0,0,1,0,1,0,1
1461,1,0,1,0,1,1,1
1462,0,1,1,0,1,1,1
1463,1,1,1,0,1,1,1
1464,0,0,0,1,1,0,1
1465,1,0,0,1,1,0,1
1466,0,1,0,1,1,1,1
1467,1,1,0,1,1,1,1
1468,0,0,1,1,1,0,0
1469,1,0,1,1,1,1,0
1470,0,1,1,1,1,0,0
1471,1,1,1,1,1,1,0
1472,0,0,0,0,0,0,0
1473,1,0,0,0,0,0,0
1474,0,1,0,0,0,1,1
1475,1,1,0,0,0,1,1
1476,0,0,1,0,0,0,0
1477,1,0,1,0,0,1,0
1478,0,1,1,0,0,1,1
1479,1,1,1,0,0,1,1
1480,0,0,0,1,0,0,0
1481,1,0,0,1,0,0,0
1482,0,1,0,1,0,1,1
1483,1,1,0,1,0,1,1
1484,0,0,1,1,0,0,0
1485,1,0,1,1,0,1,0
1486,0,1,1,1,0,0,0
1487,1,1,1,1,0,1,0
1488,0,0,0,0,1,0,1
1489,1,0,0,0,1,0,1
1490,0,1,0,0,1,1,1
1491,1,1,0,0,1,1,1
1492,0,0,1,0,1,0,1
1493,1,0,1,0,1,1,1
1494,0,1,1,0,1,1,1
1495,1,1,1,0,1,1,1
1496,0,0,0,1,1,0,1
1497,1,0,0,1,1,0,1
1498,0,1,0,1,1,1,1
1499,1,1,0,1,1,1,1
1500,0,0,1,1,1,0,0
1501,1,0,1,1,1,1,0
1502,0,1,1,1,1,0,0
1503,1,1,1,1,1,1,0
1504,0,0,0,0,0,0,0
1505,1,0,0,0,0,0,0
1506,0,1,0,0,0,1,1
1507,1,1,0,0,0,1,1
1508,0,0,1,0,0,0,0
1509,1,0,1,0,0,1,0
1510,0,1,1,0,0,1,1
1511,1,1,1,0,0,1,1
1512,0,0,0,1,0,0,0
1513,1,0,0,1,0,0,0
1514,0,1,0,1,0,1,1
1515,1,1,0,1,0,1,1
1516,0,0,1,1,0,0,0
1517,1,0,1,1,0,1,0
1518,0,1,1,1,0,0,0
1519,1,1,1,1,0,1,0
1520,0,0,0,0,1,0,1
1521,1,0,0,0,1,0,1
1522,0,1,0,0,1,1,1
1523,1,1,0,0,1,1,1
1524,0,0,1,0,1,0,1
1525,1,0,1,0,1,1,1
1526,0,1,1,0,1,1,1
1527,1,1,1,0,1,1,1
1528,0,0,0,1,1,0,1
1529,1,0,0,1,1,0,1
1530,0,1,0,1,1,1,1
1531,1,1,0,1,1,1,1
1532,0,0,1,1,1,0,0
1533,1,0,1,1,1,1,0
1534,0,1,1,1,1,0,0
1535,1,1,1,1,1,1,0
1536,0,0,0,0,0,0,0
1537,1,0,0,0,0,0,0
1538,0,1,0,0,0,1,1
1539,1,1,0,0,0,1,1
1540,0,0,1,0,0,0,0
1541,1,0,1,0,0,1,0
1542,0,1,1,0,0,1,1
1543,1,1,1,0,0,1,1
1544,0,0,0,1,0,0,0
1545,1,0,0,1,0,0,0
1546,0,1,0,1,0,1,1
1547,1,1,0,1,0,1,1
1548,0,0,1,1,0,0,0
1549,1,0,1,1,0,1,0
1550,0,1,1,1,0,0,0
1551,1,1,1,1,0,1,0
1552,0,0,0,0,1,0,1
1553,1,0,0,0,1,0,1
1554,0,1,0,0,1,1,1
1555,1,1,0,0,1,1,1
1556,0,0,1,0,1,0,1
1557,1,0,1,0,1,1,1
1558,0,1,1,0,1,1,1
1559,1,1,1,0,1,1,1
1560,0,0,0,1,1,0,1
1561,1,0,0,1,1,0,1
1562,0,1,0,1,1,1,1
1563,1,1,0,1,1,1,1
1564,0,0,1,1,1,0,0
1565,1,0,1,1,1,1,0
1566,0,1,1,1,1,0,0
1567,1,1,1,1,1,1,0
1568,0,0,0,0,0,0,0
1569,1,0,0,0,0,0,0
1570,0,1,0,0,0,1,1
1571,1,1,0,0,0,1,1
1572,0,0,1,0,0,0,0
1573,1,0,1,0,0,1,0
1574,0,1,1,0,0,1,1
1575,1,1,1,0,0,1,1
1576,0,0,0,1,0,0,0
1577,1,0,0,1,0,0,0
1578,0,1,0,1,0,1,1
1579,1,1,0,1,0,1,1
1580,0,0,1,1,0,0,0
1581,1,0,1,1,0,1,0
1582,0,1,1,1,0,0,0
1583,1,1,1,1,0,1,0
1584,0,0,0,0,1,0,1
1585,1,0,0,0,1,0,1
1586,0,1,0,0,1,1,1
1587,1,1,0,0,1,1,1
1588,0,0,1,0,1,0,1
1589,1,0,1,0,1,1,1
1590,0,1,1,0,1,1,1
1591,1,1,1,0,1,1,1
1592,0,0,0,1,1,0,1
1593,1,0,0,1,1,0,1
1594,0,1,0,1,1,1,1
1595,1,1,0,1,1,1,1
1596,0,0,1,1,1,0,0
1597,1,0,1,1,1,1,0
1598,0,1,1,1,1,0,0
1599,1,1,1,1,1,1,0
1600,0,0,0,0,0,0,0
1601,1,0,0,0,0,0,0
1602,0,1,0,0,0,1,1
1603,1,1,0,0,0,1,1
1604,0,0,1,0,0,0,0
1605,1,0,1,0,0,1,0
1606,0,1,1,0,0,1,1
1607,1,1,1,0,0,1,1
1608,0,0,0,1,0,0,0
1609,1,0,0,1,0,0,0
1610,0,1,0,1,0,1,1
1611,1,1,0,1,0,1,1
1612,0,0,1,1,0,0,0
1613,1,0,1,1,0,1,0
1614,0,1,1,1,0,0,0
1615,1,1,1,1,0,1,0
1616,0,0,0,0,1,0,1
1617,1,0,0,0,1,0,1
1618,0,1,0,0,1,1,1
1619,1,1,0,0,1,1,1
1620,0,0,1,0,1,0,1
1621,1,0,1,0,1,1,1
1622,0,1,1,0,1,1,1
1623,1,1,1,0,1,1,1
1624,0,0,0,1,1,0,1
1625,1,0,0,1,1,0,1
1626,0,1,0,1,1,1,1
1627,1,1,0,1,1,1,1
1628,0,0,1,1,1,0,0
1629,1,0,1,1,1,1,0
1630,0,1,1,1,1,0,0
1631,1,1,1,1,1,1,0
1632,0,0,0,0,0,0,0
1633,1,0,0,0,0,0,0
1634,0,1,0,0,0,1,1
1635,1,1,0,0,0,1,1
1636,0,0,1,0,0,0,0
1637,1,0,1,0,0,1,0
1638,0,1,1,0,0,1,1
1639,1,1,1,0,0,1,1
1640,0,0,0,1,0,0,0
1641,1,0,0,1,0,0,0
1642,0,1,0,1,0,1,1
1643,1,1,0,1,0,1,1
1644,0,0,1,1,0,0,0
1645,1,0,1,1,0,1,0
1646,0,1,1,1,0,0,0
1647,1,1,1,1,0,1,0
1648,0,0,0,0,1,0,1
1649,1,0,0,0,1,0,1
1650,0,1,0,0,1,1,1
1651,1,1,0,0,1,1,1
1652,0,0,1,0,1,0,1
1653,1,0,1,0,1,1,1
1654,0,1,1,0,1,1,1
1655,1,1,1,0,1,1,1
1656,0,0,0,1,1,0,1
1657,1,0,0,1,1,0,1
1658,0,1,0,1,1,1,1
1659,1,1,0,1,1,1,1
1660,0,0,1,1,1,0,0
1661,1,0,1,1,1,1,0
1662,0,1,1,1,1,0,0
1663,1,1,1,1,1,1,0
1664,0,0,0,0,0,0,0
1665,1,0,0,0,0,0,0
1666,0,1,0,0,0,1,1
1667,1,1,0,0,0,1,1
1668,0,0,1,0,0,0,0
1669,1,0,1,0,0,1,0
1670,0,1,1,0,0,1,1
1671,1,1,1,0,0,1,1
1672,0,0,0,1,0,0,0
1673,1,0,0,1,0,0,0
1674,0,1,0,1,0,1,1
1675,1,1,0,1,0,1,1
1676,0,0,1,1,0,0,0
1677,1,0,1,1,0,1,0
1678,0,1,1,1,0,0,0
1679,1,1,1,1,0,1,0
1680,0,0,0,0,1,0,1
1681,1,0,0,0,1,0,1
1682,0,1,0,0,1,1,1
1683,1,1,0,0,1,1,1
1684,0,0,1,0,1,0,1
1685,1,0,1,0,1,1,1
1686,0,1,1,0,1,1,1
1687,1,1,1,0,1,1,1
1688,0,0,0,1,1,0,1
1689,1,0,0,1,1,0,1
1690,0,1,0,1,1,1,1
1691,1,1,0,1,1,1,1
1692,0,0,1,1,1,0,0
1693,1,0,1,1,1,1,0
1694,0,1,1,1,1,0,0
1695,1,1,1,1,1,1,0
1696,0,0,0,0,0,0,0
1697,1,0,0,0,0,0,0
1698,0,1,0,0,0,1,1
1699,1,1,0,0,0,1,1
1700,0,0,1,0,0,0,0
