,Time,IN1,IN2,OUTCHANGED,CORRECT
1139,1139,1,1,1,1
1140,1140,0,0,0,1
1141,1141,1,0,1,0
1142,1142,1,1,0,0
1143,1143,0,1,1,0
1144,1144,1,0,0,1
1145,1145,0,0,0,1
1146,1146,1,1,0,0
1147,1147,1,1,0,0
1148,1148,1,0,1,0
1149,1149,0,1,0,1
1150,1150,0,1,0,1
1151,1151,1,0,1,0
1152,1152,0,0,1,0
1153,1153,0,0,0,1
1154,1154,1,1,1,1
1155,1155,1,0,1,0
1156,1156,0,1,0,1
1157,1157,0,1,1,0
1158,1158,0,1,0,1
1159,1159,1,1,0,0
1160,1160,0,1,1,0
1161,1161,1,1,1,1
1162,1162,1,1,0,0
1163,1163,0,0,1,0
1164,1164,1,1,0,0
1165,1165,1,1,1,1
1166,1166,0,1,0,1
1167,1167,0,1,0,1
1168,1168,0,0,1,0
1169,1169,0,0,1,0
1170,1170,0,0,1,0
1171,1171,1,0,0,1
1172,1172,0,0,0,1
1173,1173,1,0,1,0
1174,1174,0,0,0,1
1175,1175,0,1,1,0
1176,1176,0,0,1,0
1177,1177,1,1,0,0
1178,1178,1,0,1,0
1179,1179,1,0,0,1
1180,1180,0,0,1,0
1181,1181,1,0,0,1
1182,1182,1,1,1,1
1183,1183,1,0,1,0
1184,1184,0,0,0,1
1185,1185,1,1,0,0
1186,1186,1,1,1,1
1187,1187,1,0,1,0
1188,1188,1,1,0,0
1189,1189,0,0,0,1
1190,1190,0,0,0,1
1191,1191,0,0,0,1
1192,1192,1,0,1,0
1193,1193,0,1,1,0
1194,1194,1,1,0,0
1195,1195,0,1,1,0
1196,1196,0,1,1,0
1197,1197,1,0,0,1
1198,1198,0,1,0,1
1199,1199,1,1,0,0
1200,1200,0,0,0,1
1201,1201,0,0,0,1
1202,1202,1,0,1,0
1203,1203,1,1,1,1
1204,1204,1,1,1,1
1205,1205,0,1,1,0
1206,1206,0,0,0,1
1207,1207,0,1,1,0
1208,1208,0,1,1,0
1209,1209,1,1,0,0
1210,1210,1,0,1,0
1211,1211,0,0,1,0
1212,1212,0,0,0,1
1213,1213,1,1,0,0
1214,1214,0,0,1,0
1215,1215,1,0,0,1
1216,1216,1,0,0,1
1217,1217,0,1,1,0
1218,1218,1,0,1,0
1219,1219,1,1,1,1
1220,1220,0,1,1,0
1221,1221,0,0,1,0
1222,1222,0,1,1,0
1223,1223,1,1,0,0
1224,1224,1,1,1,1
1225,1225,1,0,0,1
1226,1226,1,0,1,0
1227,1227,0,1,1,0
1228,1228,0,0,0,1
1229,1229,0,0,0,1
1230,1230,1,0,1,0
1231,1231,1,1,1,1
1232,1232,1,0,1,0
1233,1233,1,0,1,0
1234,1234,0,0,0,1
1235,1235,0,0,0,1
1236,1236,0,1,1,0
1237,1237,1,0,0,1
1238,1238,1,1,0,0
1239,1239,1,1,0,0
1240,1240,1,1,1,1
1241,1241,1,1,0,0
1242,1242,1,1,0,0
1243,1243,1,0,1,0
1244,1244,0,0,1,0
1245,1245,1,0,1,0
1246,1246,0,1,1,0
1247,1247,0,0,0,1
1248,1248,1,1,0,0
1249,1249,1,0,0,1
1250,1250,0,1,1,0
1251,1251,0,0,0,1
1252,1252,0,0,1,0
1253,1253,1,1,0,0
1254,1254,0,0,1,0
1255,1255,1,0,0,1
1256,1256,1,0,0,1
1257,1257,1,0,1,0
1258,1258,1,1,1,1
1259,1259,0,1,1,0
1260,1260,1,1,1,1
1261,1261,0,0,0,1
1262,1262,1,0,1,0
1263,1263,0,1,1,0
1264,1264,0,0,1,0
1265,1265,0,1,0,1
1266,1266,0,0,0,1
1267,1267,0,0,0,1
1268,1268,1,0,1,0
1269,1269,1,1,0,0
1270,1270,1,1,0,0
1271,1271,1,1,0,0
1272,1272,1,1,1,1
1273,1273,1,1,1,1
1274,1274,1,1,1,1
1275,1275,1,0,1,0
1276,1276,0,0,0,1
1277,1277,1,1,1,1
1278,1278,1,1,0,0
1279,1279,1,0,0,1
1280,1280,0,0,0,1
1281,1281,0,1,0,1
1282,1282,0,0,0,1
1283,1283,1,1,1,1
1284,1284,0,1,1,0
1285,1285,0,1,0,1
1286,1286,0,1,1,0
1287,1287,0,1,0,1
1288,1288,1,1,0,0
1289,1289,0,0,0,1
1290,1290,0,1,0,1
1291,1291,1,0,1,0
1292,1292,1,1,0,0
1293,1293,1,1,1,1
1294,1294,0,1,1,0
1295,1295,0,1,0,1
1296,1296,1,0,0,1
1297,1297,0,1,1,0
1298,1298,1,1,1,1
1299,1299,0,1,0,1
1300,1300,1,0,1,0
1301,1301,0,0,1,0
1302,1302,1,1,1,1
1303,1303,1,1,1,1
1304,1304,1,1,0,0
1305,1305,0,0,0,1
1306,1306,0,0,1,0
1307,1307,0,0,0,1
1308,1308,1,0,1,0
1309,1309,0,0,1,0
1310,1310,0,1,1,0
1311,1311,0,1,0,1
1312,1312,0,1,0,1
1313,1313,0,0,1,0
1314,1314,1,1,0,0
1315,1315,1,0,1,0
1316,1316,0,0,0,1
1317,1317,1,1,0,0
1318,1318,0,0,1,0
1319,1319,1,0,0,1
1320,1320,0,0,1,0
1321,1321,0,0,0,1
1322,1322,1,1,0,0
1323,1323,1,0,1,0
1324,1324,1,0,0,1
1325,1325,0,1,1,0
1326,1326,1,0,1,0
1327,1327,1,0,1,0
1328,1328,0,0,0,1
1329,1329,1,0,0,1
1330,1330,0,1,1,0
1331,1331,0,1,1,0
1332,1332,0,0,0,1
1333,1333,0,1,1,0
1334,1334,1,1,1,1
1335,1335,1,1,1,1
1336,1336,1,0,0,1
1337,1337,0,1,0,1
1338,1338,1,0,1,0
1339,1339,1,1,1,1
1340,1340,0,1,1,0
1341,1341,0,0,1,0
1342,1342,0,0,1,0
1343,1343,1,0,1,0
1344,1344,0,0,0,1
1345,1345,0,0,1,0
1346,1346,1,1,0,0
1347,1347,1,0,0,1
1348,1348,1,1,1,1
1349,1349,1,0,0,1
1350,1350,0,0,0,1
1351,1351,1,0,0,1
1352,1352,0,1,1,0
1353,1353,0,0,0,1
1354,1354,1,0,1,0
1355,1355,0,1,1,0
1356,1356,0,0,0,1
1357,1357,1,0,1,0
1358,1358,0,0,1,0
1359,1359,0,1,1,0
1360,1360,0,0,0,1
1361,1361,1,0,1,0
1362,1362,1,0,1,0
1363,1363,0,0,0,1
1364,1364,0,0,0,1
1365,1365,1,0,1,0
1366,1366,1,1,0,0
1367,1367,0,1,1,0
1368,1368,1,0,1,0
1369,1369,0,0,1,0
1370,1370,1,0,1,0
1371,1371,1,0,0,1
1372,1372,1,0,1,0
1373,1373,0,1,0,1
1374,1374,1,1,1,1
1375,1375,0,0,0,1
1376,1376,1,1,0,0
1377,1377,0,1,0,1
1378,1378,0,0,0,1
1379,1379,0,1,1,0
1380,1380,1,1,0,0
1381,1381,0,1,0,1
1382,1382,1,1,1,1
1383,1383,0,1,0,1
1384,1384,1,1,0,0
1385,1385,0,1,0,1
1386,1386,0,1,0,1
1387,1387,0,0,0,1
1388,1388,1,0,0,1
1389,1389,1,1,0,0
1390,1390,1,1,0,0
1391,1391,1,0,1,0
1392,1392,0,1,1,0
1393,1393,0,1,0,1
1394,1394,1,0,1,0
1395,1395,1,1,0,0
1396,1396,1,1,0,0
1397,1397,0,0,1,0
1398,1398,0,0,0,1
1399,1399,0,0,0,1
1400,1400,1,1,1,1
1401,1401,1,1,1,1
1402,1402,1,0,0,1
1403,1403,1,0,0,1
1404,1404,1,0,0,1
1405,1405,0,1,0,1
1406,1406,1,1,0,0
1407,1407,0,1,0,1
1408,1408,1,1,1,1
1409,1409,0,1,1,0
1410,1410,0,1,1,0
1411,1411,1,1,1,1
1412,1412,1,0,1,0
1413,1413,1,1,1,1
1414,1414,0,0,1,0
1415,1415,1,0,0,1
1416,1416,0,1,1,0
1417,1417,1,1,1,1
1418,1418,0,0,0,1
1419,1419,1,1,1,1
1420,1420,0,0,1,0
1421,1421,0,1,1,0
1422,1422,0,0,0,1
1423,1423,0,1,1,0
1424,1424,0,0,0,1
1425,1425,1,0,0,1
1426,1426,0,1,0,1
1427,1427,0,0,1,0
1428,1428,1,0,0,1
1429,1429,1,1,1,1
1430,1430,1,1,1,1
1431,1431,0,1,1,0
1432,1432,1,0,1,0
1433,1433,0,1,0,1
1434,1434,0,0,0,1
1435,1435,1,1,1,1
1436,1436,0,1,1,0
1437,1437,0,1,1,0
1438,1438,0,0,0,1
1439,1439,0,1,0,1
1440,1440,1,0,1,0
1441,1441,0,1,0,1
1442,1442,1,1,0,0
1443,1443,0,0,1,0
1444,1444,1,1,0,0
1445,1445,1,0,0,1
1446,1446,1,1,1,1
1447,1447,0,0,0,1
1448,1448,0,1,0,1
1449,1449,0,1,1,0
1450,1450,0,1,0,1
1451,1451,1,1,0,0
1452,1452,1,1,1,1
1453,1453,0,1,1,0
1454,1454,1,0,0,1
1455,1455,0,1,1,0
1456,1456,1,1,1,1
1457,1457,0,0,0,1
1458,1458,1,0,0,1
1459,1459,1,1,1,1
1460,1460,0,0,1,0
1461,1461,0,0,1,0
1462,1462,1,1,0,0
1463,1463,1,0,0,1
1464,1464,0,0,1,0
1465,1465,1,1,0,0
1466,1466,1,0,1,0
1467,1467,1,1,1,1
1468,1468,1,0,0,1
1469,1469,1,1,1,1
1470,1470,1,1,1,1
1471,1471,0,0,0,1
1472,1472,0,0,0,1
1473,1473,1,1,0,0
1474,1474,0,0,1,0
1475,1475,0,1,1,0
1476,1476,0,1,1,0
1477,1477,0,1,0,1
1478,1478,0,1,0,1
1479,1479,0,1,0,1
1480,1480,0,0,1,0
1481,1481,1,1,1,1
1482,1482,1,0,1,0
1483,1483,0,1,0,1
1484,1484,1,1,1,1
1485,1485,1,1,1,1
1486,1486,0,1,0,1
1487,1487,1,1,0,0
1488,1488,1,0,0,1
1489,1489,0,0,0,1
1490,1490,1,0,1,0
1491,1491,0,1,0,1
1492,1492,1,0,1,0
1493,1493,0,0,1,0
1494,1494,1,0,1,0
1495,1495,0,0,1,0
1496,1496,0,1,1,0
1497,1497,0,1,1,0
1498,1498,0,0,1,0
1499,1499,0,1,0,1
1500,1500,0,1,1,0
1501,1501,0,0,1,0
1502,1502,0,1,1,0
1503,1503,1,0,0,1
1504,1504,0,1,1,0
1505,1505,0,0,0,1
1506,1506,0,1,1,0
1507,1507,1,0,1,0
1508,1508,0,1,0,1
1509,1509,1,1,1,1
1510,1510,0,0,0,1
1511,1511,1,0,0,1
1512,1512,1,1,1,1
1513,1513,1,0,0,1
1514,1514,1,1,1,1
1515,1515,0,1,1,0
1516,1516,0,1,0,1
1517,1517,1,0,0,1
1518,1518,1,0,1,0
1519,1519,1,1,0,0
1520,1520,0,1,0,1
1521,1521,0,0,0,1
1522,1522,0,1,1,0
1523,1523,1,0,1,0
1524,1524,0,0,1,0
1525,1525,1,0,1,0
1526,1526,0,1,0,1
1527,1527,0,0,0,1
1528,1528,0,0,1,0
1529,1529,1,0,0,1
1530,1530,1,1,1,1
1531,1531,0,1,0,1
1532,1532,1,1,1,1
1533,1533,0,0,1,0
1534,1534,0,0,1,0
1535,1535,0,0,1,0
1536,1536,1,0,1,0
1537,1537,1,0,1,0
1538,1538,1,0,0,1
1539,1539,1,1,1,1
1540,1540,1,0,1,0
1541,1541,0,0,0,1
1542,1542,1,1,1,1
1543,1543,0,0,0,1
1544,1544,1,0,0,1
1545,1545,0,0,1,0
1546,1546,1,1,0,0
1547,1547,0,1,0,1
1548,1548,1,0,1,0
1549,1549,1,1,1,1
1550,1550,1,0,1,0
1551,1551,0,1,0,1
1552,1552,1,1,0,0
1553,1553,1,1,1,1
1554,1554,1,1,0,0
1555,1555,0,0,1,0
1556,1556,1,1,1,1
1557,1557,1,0,0,1
1558,1558,1,0,1,0
1559,1559,1,1,0,0
1560,1560,0,0,1,0
1561,1561,0,1,1,0
1562,1562,0,1,1,0
1563,1563,0,1,0,1
1564,1564,0,1,0,1
1565,1565,1,1,0,0
1566,1566,0,1,0,1
1567,1567,0,1,0,1
1568,1568,0,1,0,1
1569,1569,1,0,1,0
1570,1570,1,1,1,1
1571,1571,1,0,0,1
1572,1572,1,1,1,1
1573,1573,0,1,0,1
1574,1574,0,0,1,0
1575,1575,0,1,0,1
1576,1576,0,1,0,1
1577,1577,0,1,1,0
1578,1578,1,1,0,0
1579,1579,0,0,1,0
1580,1580,0,1,0,1
1581,1581,0,1,0,1
1582,1582,0,1,1,0
1583,1583,0,1,1,0
1584,1584,1,1,0,0
1585,1585,0,0,1,0
1586,1586,0,0,0,1
1587,1587,0,1,1,0
1588,1588,0,0,0,1
1589,1589,0,1,0,1
1590,1590,1,0,0,1
1591,1591,1,0,0,1
1592,1592,0,0,0,1
1593,1593,0,1,1,0
1594,1594,1,0,1,0
1595,1595,0,1,0,1
1596,1596,1,1,0,0
1597,1597,1,0,0,1
1598,1598,0,1,1,0
1599,1599,1,0,0,1
1600,1600,1,0,1,0
1601,1601,1,0,0,1
1602,1602,1,0,0,1
1603,1603,0,1,1,0
1604,1604,1,1,1,1
1605,1605,1,1,1,1
1606,1606,0,0,0,1
1607,1607,1,0,0,1
1608,1608,0,1,0,1
1609,1609,1,1,1,1
1610,1610,1,0,0,1
1611,1611,0,1,1,0
1612,1612,1,0,0,1
1613,1613,1,0,0,1
1614,1614,0,0,1,0
1615,1615,1,0,1,0
1616,1616,0,0,0,1
1617,1617,1,0,1,0
1618,1618,0,0,0,1
1619,1619,1,0,1,0
1620,1620,1,1,0,0
1621,1621,1,0,0,1
1622,1622,1,0,1,0
1623,1623,0,1,0,1
1624,1624,0,1,0,1
1625,1625,0,0,0,1
1626,1626,1,1,0,0
1627,1627,1,0,1,0
1628,1628,1,1,1,1
1629,1629,0,1,1,0
1630,1630,0,1,0,1
1631,1631,1,1,1,1
1632,1632,0,1,1,0
1633,1633,1,1,0,0
1634,1634,0,1,0,1
1635,1635,1,0,1,0
1636,1636,0,0,0,1
1637,1637,0,1,1,0
1638,1638,0,0,0,1
1639,1639,1,0,0,1
1640,1640,0,1,1,0
1641,1641,1,0,1,0
1642,1642,0,0,1,0
1643,1643,0,1,0,1
1644,1644,1,1,0,0
1645,1645,1,1,1,1
1646,1646,0,0,1,0
1647,1647,1,1,1,1
1648,1648,0,0,0,1
1649,1649,0,1,0,1
1650,1650,0,1,0,1
1651,1651,1,1,0,0
1652,1652,0,0,1,0
1653,1653,1,0,0,1
1654,1654,1,1,0,0
1655,1655,0,1,1,0
1656,1656,0,0,1,0
1657,1657,1,0,1,0
1658,1658,0,1,0,1
1659,1659,0,0,0,1
1660,1660,1,1,0,0
1661,1661,0,0,0,1
1662,1662,0,0,0,1
1663,1663,0,1,1,0
1664,1664,1,1,0,0
1665,1665,0,1,0,1
1666,1666,1,1,1,1
1667,1667,0,1,1,0
1668,1668,0,0,1,0
1669,1669,0,0,1,0
1670,1670,1,1,0,0
1671,1671,0,1,0,1
1672,1672,1,0,1,0
1673,1673,0,1,1,0
1674,1674,1,1,1,1
1675,1675,0,1,1,0
1676,1676,1,1,1,1
1677,1677,0,1,1,0
1678,1678,0,0,0,1
1679,1679,0,0,0,1
1680,1680,0,1,1,0
1681,1681,0,1,1,0
1682,1682,1,0,1,0
1683,1683,1,0,1,0
1684,1684,1,0,1,0
1685,1685,1,1,0,0
1686,1686,0,0,0,1
1687,1687,1,1,0,0
1688,1688,1,1,0,0
1689,1689,0,0,0,1
1690,1690,0,0,0,1
1691,1691,0,0,0,1
1692,1692,0,1,0,1
1693,1693,1,1,1,1
1694,1694,0,0,1,0
1695,1695,1,0,1,0
1696,1696,0,0,0,1
1697,1697,0,0,1,0
1698,1698,0,1,0,1
1699,1699,0,0,0,1
1700,1700,0,0,0,1
1701,1701,0,1,1,0
1702,1702,1,1,1,1
1703,1703,1,1,1,1
1704,1704,0,1,0,1
1705,1705,0,1,0,1
1706,1706,0,1,1,0
1707,1707,1,0,1,0
1708,1708,0,0,0,1
1709,1709,0,0,0,1
1710,1710,0,0,0,1
1711,1711,1,1,0,0
1712,1712,1,1,1,1
1713,1713,0,1,1,0
1714,1714,0,1,0,1
1715,1715,0,1,0,1
1716,1716,0,0,0,1
1717,1717,0,0,1,0
1718,1718,0,1,1,0
1719,1719,1,0,0,1
1720,1720,1,1,1,1
1721,1721,0,0,0,1
1722,1722,0,1,0,1
1723,1723,1,1,0,0
1724,1724,0,1,1,0
1725,1725,1,0,1,0
1726,1726,0,0,1,0
1727,1727,1,0,0,1
1728,1728,1,1,1,1
1729,1729,0,1,1,0
1730,1730,1,0,1,0
1731,1731,0,1,1,0
1732,1732,0,1,0,1
1733,1733,0,1,0,1
1734,1734,1,1,0,0
1735,1735,1,1,0,0
1736,1736,0,0,0,1
1737,1737,1,0,0,1
1738,1738,0,0,1,0
1739,1739,1,1,1,1
1740,1740,0,1,0,1
1741,1741,0,0,1,0
1742,1742,1,1,0,0
1743,1743,0,0,1,0
1744,1744,1,1,0,0
1745,1745,0,1,0,1
1746,1746,1,1,1,1
1747,1747,0,1,1,0
1748,1748,1,1,0,0
1749,1749,0,0,1,0
1750,1750,0,0,1,0
1751,1751,0,0,0,1
1752,1752,0,1,1,0
1753,1753,0,1,0,1
1754,1754,1,1,1,1
1755,1755,0,0,1,0
1756,1756,0,0,1,0
1757,1757,1,1,0,0
1758,1758,1,1,0,0
1759,1759,0,0,0,1
1760,1760,1,0,0,1
1761,1761,1,1,0,0
1762,1762,1,0,0,1
1763,1763,1,1,0,0
1764,1764,1,1,0,0
1765,1765,1,0,1,0
1766,1766,1,1,0,0
1767,1767,1,0,1,0
1768,1768,1,1,1,1
1769,1769,1,1,1,1
1770,1770,0,1,0,1
1771,1771,0,1,1,0
1772,1772,0,1,0,1
1773,1773,1,0,1,0
1774,1774,0,1,0,1
1775,1775,1,1,1,1
1776,1776,0,1,1,0
1777,1777,1,1,1,1
1778,1778,0,0,1,0
1779,1779,1,0,1,0
1780,1780,1,1,1,1
1781,1781,0,1,1,0
1782,1782,1,1,1,1
1783,1783,1,1,0,0
1784,1784,1,0,0,1
1785,1785,0,1,0,1
1786,1786,1,1,1,1
1787,1787,0,1,1,0
1788,1788,0,0,1,0
1789,1789,0,1,0,1
1790,1790,1,0,0,1
1791,1791,0,1,1,0
1792,1792,1,0,0,1
1793,1793,1,0,1,0
1794,1794,0,1,0,1
1795,1795,1,0,0,1
1796,1796,0,1,0,1
1797,1797,1,0,0,1
1798,1798,1,0,1,0
1799,1799,0,0,1,0
1800,1800,1,1,1,1
1801,1801,1,0,1,0
1802,1802,1,1,0,0
1803,1803,0,1,1,0
1804,1804,1,1,0,0
1805,1805,0,0,0,1
1806,1806,0,1,1,0
1807,1807,0,0,0,1
1808,1808,0,0,0,1
1809,1809,0,1,0,1
1810,1810,0,0,1,0
1811,1811,0,1,0,1
1812,1812,0,0,1,0
1813,1813,0,1,1,0
1814,1814,0,0,0,1
1815,1815,1,0,1,0
1816,1816,0,0,0,1
1817,1817,0,1,0,1
1818,1818,0,0,0,1
1819,1819,1,0,0,1
1820,1820,1,0,0,1
1821,1821,0,1,0,1
1822,1822,0,1,1,0
1823,1823,0,1,0,1
1824,1824,0,1,1,0
1825,1825,0,0,0,1
1826,1826,0,0,1,0
1827,1827,0,0,0,1
1828,1828,1,0,0,1
1829,1829,0,0,1,0
1830,1830,0,1,0,1
1831,1831,0,1,1,0
1832,1832,1,0,0,1
1833,1833,0,0,0,1
1834,1834,1,0,0,1
1835,1835,1,0,0,1
1836,1836,0,0,1,0
1837,1837,0,0,1,0
1838,1838,0,1,0,1
1839,1839,1,1,1,1
1840,1840,0,1,0,1
1841,1841,0,1,1,0
1842,1842,0,1,1,0
1843,1843,1,0,0,1
1844,1844,1,1,0,0
1845,1845,0,0,0,1
1846,1846,0,1,1,0
1847,1847,1,1,1,1
1848,1848,1,0,1,0
1849,1849,1,0,1,0
1850,1850,0,1,1,0
1851,1851,1,0,1,0
1852,1852,1,0,0,1
1853,1853,0,0,0,1
1854,1854,1,0,0,1
1855,1855,0,1,0,1
1856,1856,1,1,1,1
1857,1857,0,0,1,0
1858,1858,0,1,0,1
1859,1859,1,1,1,1
1860,1860,0,0,0,1
1861,1861,0,1,1,0
1862,1862,1,1,1,1
1863,1863,0,1,0,1
1864,1864,0,0,1,0
1865,1865,0,0,1,0
1866,1866,1,1,1,1
1867,1867,1,0,0,1
1868,1868,0,1,0,1
1869,1869,1,0,0,1
1870,1870,0,0,1,0
1871,1871,1,0,1,0
1872,1872,1,0,1,0
1873,1873,1,0,0,1
1874,1874,1,1,0,0
1875,1875,0,1,1,0
1876,1876,0,1,1,0
1877,1877,1,1,1,1
1878,1878,1,0,0,1
1879,1879,1,0,1,0
1880,1880,0,0,1,0
1881,1881,0,0,0,1
1882,1882,1,1,0,0
1883,1883,0,0,0,1
1884,1884,1,1,1,1
1885,1885,0,1,0,1
1886,1886,1,0,1,0
1887,1887,0,0,0,1
1888,1888,0,1,1,0
1889,1889,1,0,1,0
1890,1890,1,0,1,0
1891,1891,0,0,0,1
1892,1892,1,1,0,0
1893,1893,1,1,1,1
1894,1894,1,0,1,0
1895,1895,0,1,0,1
1896,1896,0,1,0,1
1897,1897,0,0,0,1
1898,1898,1,1,0,0
1899,1899,0,1,0,1
1900,1900,0,0,1,0
1901,1901,0,1,1,0
1902,1902,1,1,0,0
1903,1903,1,1,1,1
1904,1904,1,0,0,1
1905,1905,1,0,1,0
1906,1906,0,0,0,1
1907,1907,1,0,1,0
1908,1908,1,0,1,0
1909,1909,0,0,1,0
1910,1910,0,1,0,1
1911,1911,1,1,1,1
1912,1912,1,1,1,1
1913,1913,0,1,1,0
1914,1914,0,0,0,1
1915,1915,0,1,0,1
1916,1916,0,0,1,0
1917,1917,1,0,1,0
1918,1918,0,1,1,0
1919,1919,1,1,0,0
1920,1920,1,1,1,1
1921,1921,1,0,1,0
1922,1922,0,1,1,0
1923,1923,1,1,0,0
1924,1924,1,1,0,0
1925,1925,1,0,0,1
1926,1926,0,0,1,0
1927,1927,1,1,0,0
1928,1928,0,1,1,0
1929,1929,0,0,0,1
1930,1930,1,1,0,0
1931,1931,0,0,0,1
1932,1932,0,1,0,1
1933,1933,0,0,1,0
1934,1934,0,1,0,1
1935,1935,1,0,1,0
1936,1936,1,1,1,1
1937,1937,1,1,0,0
1938,1938,0,0,0,1
1939,1939,0,1,1,0
1940,1940,0,1,0,1
1941,1941,0,0,1,0
1942,1942,0,1,0,1
1943,1943,1,0,0,1
1944,1944,0,0,1,0
1945,1945,0,1,0,1
1946,1946,1,1,1,1
1947,1947,0,0,1,0
1948,1948,1,0,0,1
1949,1949,1,1,1,1
1950,1950,1,0,1,0
1951,1951,0,1,0,1
1952,1952,0,1,1,0
1953,1953,1,1,1,1
1954,1954,1,1,0,0
1955,1955,1,1,1,1
1956,1956,1,0,0,1
1957,1957,0,0,1,0
1958,1958,0,0,0,1
1959,1959,0,1,0,1
1960,1960,1,1,1,1
1961,1961,0,0,1,0
1962,1962,0,1,0,1
1963,1963,0,1,1,0
1964,1964,0,1,1,0
1965,1965,1,0,0,1
1966,1966,0,1,0,1
1967,1967,0,1,0,1
1968,1968,0,1,1,0
1969,1969,1,1,1,1
1970,1970,0,0,0,1
1971,1971,0,1,1,0
1972,1972,1,0,0,1
1973,1973,0,0,0,1
1974,1974,1,0,0,1
1975,1975,0,1,0,1
1976,1976,1,0,0,1
1977,1977,1,0,0,1
1978,1978,1,0,0,1
1979,1979,0,0,1,0
1980,1980,1,1,1,1
1981,1981,0,0,1,0
1982,1982,1,0,1,0
1983,1983,0,1,1,0
1984,1984,1,0,0,1
1985,1985,0,1,1,0
1986,1986,1,0,1,0
1987,1987,0,0,0,1
1988,1988,1,1,1,1
1989,1989,1,0,0,1
1990,1990,0,0,0,1
1991,1991,1,1,0,0
1992,1992,1,0,0,1
1993,1993,1,1,0,0
1994,1994,0,1,1,0
1995,1995,0,1,1,0
1996,1996,1,0,0,1
1997,1997,1,1,1,1
1998,1998,1,0,0,1
1999,1999,1,0,1,0
2000,2000,1,1,0,0
2001,2001,0,1,0,1
2002,2002,1,0,1,0
2003,2003,0,1,0,1
2004,2004,1,0,1,0
2005,2005,1,1,1,1
2006,2006,1,1,0,0
2007,2007,0,0,1,0
2008,2008,0,1,0,1
2009,2009,1,1,0,0
2010,2010,1,0,1,0
2011,2011,1,0,0,1
2012,2012,0,0,1,0
2013,2013,1,1,0,0
2014,2014,1,1,1,1
2015,2015,1,1,0,0
2016,2016,0,1,1,0
2017,2017,0,1,0,1
2018,2018,1,1,0,0
2019,2019,1,0,0,1
2020,2020,0,1,0,1
2021,2021,0,0,1,0
2022,2022,0,0,0,1
2023,2023,0,1,0,1
2024,2024,0,1,1,0
2025,2025,0,1,1,0
2026,2026,0,0,1,0
2027,2027,0,1,1,0
2028,2028,0,1,1,0
2029,2029,1,1,0,0
2030,2030,0,0,0,1
2031,2031,1,1,0,0
2032,2032,1,0,1,0
2033,2033,1,1,1,1
2034,2034,0,0,0,1
2035,2035,1,0,0,1
2036,2036,1,0,0,1
2037,2037,0,0,1,0
2038,2038,0,0,1,0
2039,2039,1,0,0,1
2040,2040,0,1,1,0
2041,2041,1,1,1,1
2042,2042,0,1,1,0
2043,2043,0,0,0,1
2044,2044,0,0,0,1
2045,2045,0,0,1,0
2046,2046,0,0,0,1
2047,2047,1,1,0,0
2048,2048,0,1,1,0
2049,2049,0,0,0,1
2050,2050,0,1,1,0
2051,2051,1,0,1,0
2052,2052,1,0,1,0
2053,2053,0,1,0,1
2054,2054,0,1,0,1
2055,2055,1,1,0,0
2056,2056,0,1,1,0
2057,2057,0,1,0,1
2058,2058,1,0,0,1
2059,2059,0,1,0,1
2060,2060,1,0,0,1
2061,2061,0,1,0,1
2062,2062,1,0,0,1
2063,2063,0,0,0,1
2064,2064,0,1,1,0
2065,2065,0,1,1,0
2066,2066,0,1,0,1
2067,2067,0,1,0,1
2068,2068,0,0,1,0
2069,2069,1,0,0,1
2070,2070,0,0,0,1
2071,2071,0,0,0,1
2072,2072,1,0,1,0
2073,2073,1,1,0,0
2074,2074,1,0,0,1
2075,2075,0,0,1,0
2076,2076,0,0,1,0
2077,2077,1,0,0,1
2078,2078,1,0,1,0
2079,2079,0,0,1,0
2080,2080,0,0,1,0
2081,2081,0,0,1,0
2082,2082,1,0,0,1
2083,2083,1,0,0,1
2084,2084,1,1,1,1
2085,2085,0,1,1,0
2086,2086,0,1,0,1
2087,2087,0,0,0,1
2088,2088,1,0,0,1
2089,2089,1,1,0,0
2090,2090,0,0,0,1
2091,2091,1,0,1,0
2092,2092,0,1,1,0
2093,2093,1,1,0,0
2094,2094,0,0,1,0
2095,2095,1,1,0,0
2096,2096,1,0,0,1
2097,2097,0,1,1,0
2098,2098,0,1,1,0
2099,2099,0,1,0,1
2100,2100,0,0,1,0
2101,2101,0,1,0,1
2102,2102,1,1,0,0
2103,2103,1,0,1,0
2104,2104,1,0,0,1
2105,2105,0,0,1,0
2106,2106,0,0,1,0
2107,2107,1,1,1,1
2108,2108,1,0,1,0
2109,2109,0,0,1,0
2110,2110,0,1,0,1
2111,2111,1,0,1,0
2112,2112,1,0,1,0
2113,2113,0,0,0,1
2114,2114,1,0,0,1
2115,2115,0,0,0,1
2116,2116,0,1,1,0
2117,2117,0,1,0,1
2118,2118,0,1,0,1
2119,2119,0,0,0,1
2120,2120,1,0,0,1
2121,2121,1,1,0,0
2122,2122,1,0,1,0
2123,2123,1,0,1,0
2124,2124,1,1,0,0
2125,2125,1,1,1,1
2126,2126,0,0,0,1
2127,2127,0,0,1,0
2128,2128,0,0,0,1
2129,2129,1,0,0,1
2130,2130,0,1,0,1
2131,2131,0,1,1,0
2132,2132,0,0,1,0
2133,2133,1,0,1,0
2134,2134,1,0,1,0
2135,2135,1,1,0,0
2136,2136,0,1,0,1
