,time,input,outputchanged,correct
1331,1331,1,28,0
1332,1332,0,26,1
1333,1333,1,27,1
1334,1334,0,27,1
1335,1335,1,28,1
1336,1336,0,27,0
1337,1337,1,29,1
1338,1338,0,29,1
1339,1339,1,30,1
1340,1340,0,21,0
1341,1341,1,31,1
1342,1342,0,20,0
1343,1343,1,0,1
1344,1344,0,13,0
1345,1345,1,1,1
1346,1346,0,1,1
1347,1347,1,23,0
1348,1348,0,0,0
1349,1349,1,3,1
1350,1350,0,3,1
1351,1351,1,4,1
1352,1352,0,19,0
1353,1353,1,17,0
1354,1354,0,5,1
1355,1355,1,31,0
1356,1356,0,14,0
1357,1357,1,7,1
1358,1358,0,7,1
1359,1359,1,8,1
1360,1360,0,19,0
1361,1361,1,22,0
1362,1362,0,7,0
1363,1363,1,10,1
1364,1364,0,10,1
1365,1365,1,11,1
1366,1366,0,24,0
1367,1367,1,12,1
1368,1368,0,12,1
1369,1369,1,14,0
1370,1370,0,13,1
1371,1371,1,14,1
1372,1372,0,14,1
1373,1373,1,6,0
1374,1374,0,15,1
1375,1375,1,16,1
1376,1376,0,12,0
1377,1377,1,17,1
1378,1378,0,5,0
1379,1379,1,2,0
1380,1380,0,19,0
1381,1381,1,25,0
1382,1382,0,19,1
1383,1383,1,30,0
1384,1384,0,20,1
1385,1385,1,30,0
1386,1386,0,21,1
1387,1387,1,22,1
1388,1388,0,22,1
1389,1389,1,23,1
1390,1390,0,23,1
1391,1391,1,20,0
1392,1392,0,24,1
1393,1393,1,20,0
1394,1394,0,25,1
1395,1395,1,26,1
1396,1396,0,26,1
1397,1397,1,17,0
1398,1398,0,27,1
1399,1399,1,28,1
1400,1400,0,28,1
1401,1401,1,29,1
1402,1402,0,29,1
1403,1403,1,26,0
1404,1404,0,30,1
1405,1405,1,31,1
1406,1406,0,31,1
1407,1407,1,0,1
1408,1408,0,0,1
1409,1409,1,1,1
1410,1410,0,1,1
1411,1411,1,3,0
1412,1412,0,2,1
1413,1413,1,31,0
1414,1414,0,8,0
1415,1415,1,4,1
1416,1416,0,4,1
1417,1417,1,5,1
1418,1418,0,5,1
1419,1419,1,6,1
1420,1420,0,6,1
1421,1421,1,7,1
1422,1422,0,7,1
1423,1423,1,8,1
1424,1424,0,8,1
1425,1425,1,7,0
1426,1426,0,9,1
1427,1427,1,10,1
1428,1428,0,5,0
1429,1429,1,11,1
1430,1430,0,11,1
1431,1431,1,14,0
1432,1432,0,13,0
1433,1433,1,13,1
1434,1434,0,13,1
1435,1435,1,24,0
1436,1436,0,22,0
1437,1437,1,25,0
1438,1438,0,29,0
1439,1439,1,16,1
1440,1440,0,8,0
1441,1441,1,17,1
1442,1442,0,9,0
1443,1443,1,18,1
1444,1444,0,18,1
1445,1445,1,14,0
1446,1446,0,19,1
1447,1447,1,24,0
1448,1448,0,20,1
1449,1449,1,21,1
1450,1450,0,21,1
1451,1451,1,27,0
1452,1452,0,22,1
1453,1453,1,23,1
1454,1454,0,23,1
1455,1455,1,24,1
1456,1456,0,24,1
1457,1457,1,25,1
1458,1458,0,11,0
1459,1459,1,26,1
1460,1460,0,26,1
1461,1461,1,29,0
1462,1462,0,27,1
1463,1463,1,28,1
1464,1464,0,28,1
1465,1465,1,29,1
1466,1466,0,2,0
1467,1467,1,30,1
1468,1468,0,30,1
1469,1469,1,31,1
1470,1470,0,24,0
1471,1471,1,0,1
1472,1472,0,7,0
1473,1473,1,1,1
1474,1474,0,1,1
1475,1475,1,2,1
1476,1476,0,2,1
1477,1477,1,13,0
1478,1478,0,20,0
1479,1479,1,4,1
1480,1480,0,31,0
1481,1481,1,5,1
1482,1482,0,5,1
1483,1483,1,6,1
1484,1484,0,6,1
1485,1485,1,7,1
1486,1486,0,7,1
1487,1487,1,8,1
1488,1488,0,8,1
1489,1489,1,9,1
1490,1490,0,12,0
1491,1491,1,10,1
1492,1492,0,27,0
1493,1493,1,7,0
1494,1494,0,11,1
1495,1495,1,0,0
1496,1496,0,30,0
1497,1497,1,13,1
1498,1498,0,21,0
1499,1499,1,14,1
1500,1500,0,14,1
1501,1501,1,22,0
1502,1502,0,15,1
1503,1503,1,16,1
1504,1504,0,16,1
1505,1505,1,16,0
1506,1506,0,17,1
1507,1507,1,18,1
1508,1508,0,6,0
1509,1509,1,19,1
1510,1510,0,11,0
1511,1511,1,20,1
1512,1512,0,26,0
1513,1513,1,21,1
1514,1514,0,28,0
1515,1515,1,22,1
1516,1516,0,22,1
1517,1517,1,23,1
1518,1518,0,23,1
1519,1519,1,24,1
1520,1520,0,24,1
1521,1521,1,25,1
1522,1522,0,25,1
1523,1523,1,20,0
1524,1524,0,14,0
1525,1525,1,1,0
1526,1526,0,27,1
1527,1527,1,23,0
1528,1528,0,28,1
1529,1529,1,29,1
1530,1530,0,29,1
1531,1531,1,31,0
1532,1532,0,10,0
1533,1533,1,31,1
1534,1534,0,16,0
1535,1535,1,0,1
1536,1536,0,0,1
1537,1537,1,1,1
1538,1538,0,1,1
1539,1539,1,1,0
1540,1540,0,2,1
1541,1541,1,19,0
1542,1542,0,30,0
1543,1543,1,4,1
1544,1544,0,4,1
1545,1545,1,31,0
1546,1546,0,5,1
1547,1547,1,6,1
1548,1548,0,6,1
1549,1549,1,7,1
1550,1550,0,7,1
1551,1551,1,4,0
1552,1552,0,8,1
1553,1553,1,16,0
1554,1554,0,9,1
1555,1555,1,8,0
1556,1556,0,8,0
1557,1557,1,11,1
1558,1558,0,11,1
1559,1559,1,12,1
1560,1560,0,12,1
1561,1561,1,13,1
1562,1562,0,3,0
1563,1563,1,14,1
1564,1564,0,14,1
1565,1565,1,15,1
1566,1566,0,15,1
1567,1567,1,16,1
1568,1568,0,16,1
1569,1569,1,17,1
1570,1570,0,17,1
1571,1571,1,18,1
1572,1572,0,18,1
1573,1573,1,19,1
1574,1574,0,19,1
1575,1575,1,17,0
1576,1576,0,20,1
1577,1577,1,23,0
1578,1578,0,15,0
1579,1579,1,22,1
1580,1580,0,22,1
1581,1581,1,23,1
1582,1582,0,25,0
1583,1583,1,12,0
1584,1584,0,24,1
1585,1585,1,25,1
1586,1586,0,25,1
1587,1587,1,26,1
1588,1588,0,26,1
1589,1589,1,20,0
1590,1590,0,27,1
1591,1591,1,29,0
1592,1592,0,28,1
1593,1593,1,29,1
1594,1594,0,29,1
1595,1595,1,30,1
1596,1596,0,30,1
1597,1597,1,31,1
1598,1598,0,11,0
1599,1599,1,0,1
1600,1600,0,0,1
1601,1601,1,1,1
1602,1602,0,1,1
1603,1603,1,2,1
1604,1604,0,24,0
1605,1605,1,3,1
1606,1606,0,3,1
1607,1607,1,4,1
1608,1608,0,4,1
1609,1609,1,5,1
1610,1610,0,12,0
1611,1611,1,6,1
1612,1612,0,6,1
1613,1613,1,7,1
1614,1614,0,7,1
1615,1615,1,3,0
1616,1616,0,8,1
1617,1617,1,13,0
1618,1618,0,9,1
1619,1619,1,10,1
1620,1620,0,10,1
1621,1621,1,11,1
1622,1622,0,11,1
1623,1623,1,12,1
1624,1624,0,12,1
1625,1625,1,25,0
1626,1626,0,13,1
1627,1627,1,14,1
1628,1628,0,14,1
1629,1629,1,30,0
1630,1630,0,15,1
1631,1631,1,16,1
1632,1632,0,16,1
1633,1633,1,17,1
1634,1634,0,17,1
1635,1635,1,6,0
1636,1636,0,0,0
1637,1637,1,22,0
1638,1638,0,19,1
1639,1639,1,26,0
1640,1640,0,20,1
1641,1641,1,4,0
1642,1642,0,13,0
1643,1643,1,22,1
1644,1644,0,22,1
1645,1645,1,21,0
1646,1646,0,14,0
1647,1647,1,31,0
1648,1648,0,24,1
1649,1649,1,15,0
1650,1650,0,25,1
1651,1651,1,26,1
1652,1652,0,25,0
1653,1653,1,29,0
1654,1654,0,27,1
1655,1655,1,5,0
1656,1656,0,9,0
1657,1657,1,29,1
1658,1658,0,11,0
1659,1659,1,30,1
1660,1660,0,30,1
1661,1661,1,31,1
1662,1662,0,31,1
1663,1663,1,31,0
1664,1664,0,8,0
1665,1665,1,12,0
1666,1666,0,1,1
1667,1667,1,2,1
1668,1668,0,2,1
1669,1669,1,17,0
1670,1670,0,3,1
1671,1671,1,4,1
1672,1672,0,4,1
1673,1673,1,23,0
1674,1674,0,21,0
1675,1675,1,0,0
1676,1676,0,6,1
1677,1677,1,7,1
1678,1678,0,7,1
1679,1679,1,28,0
1680,1680,0,28,0
1681,1681,1,27,0
1682,1682,0,9,1
1683,1683,1,10,1
1684,1684,0,18,0
1685,1685,1,11,1
1686,1686,0,27,0
1687,1687,1,12,1
1688,1688,0,31,0
1689,1689,1,18,0
1690,1690,0,13,1
1691,1691,1,6,0
1692,1692,0,14,1
1693,1693,1,15,1
1694,1694,0,15,1
1695,1695,1,16,1
1696,1696,0,16,1
1697,1697,1,23,0
1698,1698,0,21,0
1699,1699,1,18,1
1700,1700,0,22,0
1701,1701,1,19,1
1702,1702,0,12,0
1703,1703,1,20,1
1704,1704,0,30,0
1705,1705,1,21,1
1706,1706,0,21,1
1707,1707,1,21,0
1708,1708,0,22,1
1709,1709,1,9,0
1710,1710,0,8,0
1711,1711,1,20,0
1712,1712,0,24,1
1713,1713,1,25,1
1714,1714,0,25,1
1715,1715,1,6,0
1716,1716,0,8,0
1717,1717,1,1,0
1718,1718,0,4,0
1719,1719,1,31,0
1720,1720,0,21,0
1721,1721,1,29,1
1722,1722,0,29,1
1723,1723,1,30,1
1724,1724,0,0,0
1725,1725,1,31,1
1726,1726,0,31,1
1727,1727,1,0,1
1728,1728,0,0,1
1729,1729,1,1,1
1730,1730,0,1,1
1731,1731,1,19,0
1732,1732,0,2,1
1733,1733,1,18,0
1734,1734,0,3,1
1735,1735,1,25,0
1736,1736,0,4,1
1737,1737,1,5,1
1738,1738,0,5,1
1739,1739,1,19,0
1740,1740,0,12,0
1741,1741,1,16,0
1742,1742,0,7,1
1743,1743,1,8,1
1744,1744,0,8,1
1745,1745,1,19,0
1746,1746,0,9,1
1747,1747,1,10,1
1748,1748,0,10,1
1749,1749,1,11,1
1750,1750,0,11,1
1751,1751,1,12,1
1752,1752,0,21,0
1753,1753,1,2,0
1754,1754,0,13,1
1755,1755,1,11,0
1756,1756,0,25,0
1757,1757,1,23,0
1758,1758,0,15,1
1759,1759,1,16,1
1760,1760,0,16,1
1761,1761,1,25,0
1762,1762,0,7,0
1763,1763,1,18,1
1764,1764,0,18,1
1765,1765,1,19,1
1766,1766,0,0,0
1767,1767,1,24,0
1768,1768,0,20,1
1769,1769,1,21,1
1770,1770,0,5,0
1771,1771,1,22,1
1772,1772,0,14,0
1773,1773,1,23,1
1774,1774,0,23,1
1775,1775,1,24,1
1776,1776,0,24,1
1777,1777,1,25,1
1778,1778,0,25,1
1779,1779,1,26,1
1780,1780,0,26,1
1781,1781,1,27,1
1782,1782,0,27,1
1783,1783,1,28,1
1784,1784,0,28,1
1785,1785,1,30,0
1786,1786,0,1,0
1787,1787,1,14,0
1788,1788,0,30,1
1789,1789,1,31,1
1790,1790,0,22,0
1791,1791,1,0,1
1792,1792,0,0,1
1793,1793,1,10,0
1794,1794,0,8,0
1795,1795,1,2,1
1796,1796,0,2,1
1797,1797,1,15,0
1798,1798,0,30,0
1799,1799,1,4,1
1800,1800,0,20,0
1801,1801,1,5,1
1802,1802,0,5,1
1803,1803,1,6,1
1804,1804,0,6,1
1805,1805,1,7,1
1806,1806,0,7,1
1807,1807,1,8,1
1808,1808,0,8,1
1809,1809,1,19,0
1810,1810,0,9,1
1811,1811,1,10,1
1812,1812,0,22,0
1813,1813,1,27,0
1814,1814,0,11,1
1815,1815,1,6,0
1816,1816,0,12,1
1817,1817,1,13,1
1818,1818,0,13,1
1819,1819,1,29,0
1820,1820,0,14,1
1821,1821,1,9,0
1822,1822,0,15,1
1823,1823,1,5,0
1824,1824,0,26,0
1825,1825,1,17,1
1826,1826,0,12,0
1827,1827,1,18,1
1828,1828,0,4,0
1829,1829,1,19,1
1830,1830,0,23,0
1831,1831,1,13,0
1832,1832,0,3,0
1833,1833,1,21,1
1834,1834,0,21,1
1835,1835,1,22,1
1836,1836,0,2,0
1837,1837,1,23,1
1838,1838,0,21,0
1839,1839,1,24,1
1840,1840,0,24,1
1841,1841,1,25,1
1842,1842,0,25,1
1843,1843,1,29,0
1844,1844,0,26,1
1845,1845,1,14,0
1846,1846,0,27,1
1847,1847,1,28,1
1848,1848,0,28,1
1849,1849,1,6,0
1850,1850,0,29,1
1851,1851,1,13,0
1852,1852,0,30,1
1853,1853,1,31,1
1854,1854,0,31,1
1855,1855,1,23,0
1856,1856,0,0,1
1857,1857,1,22,0
1858,1858,0,5,0
1859,1859,1,7,0
1860,1860,0,23,0
1861,1861,1,21,0
1862,1862,0,3,1
1863,1863,1,4,1
1864,1864,0,21,0
1865,1865,1,15,0
1866,1866,0,1,0
1867,1867,1,30,0
1868,1868,0,6,1
1869,1869,1,3,0
1870,1870,0,7,1
1871,1871,1,8,1
1872,1872,0,21,0
1873,1873,1,9,1
1874,1874,0,9,1
1875,1875,1,29,0
1876,1876,0,0,0
1877,1877,1,11,1
1878,1878,0,3,0
1879,1879,1,0,0
1880,1880,0,12,1
1881,1881,1,3,0
1882,1882,0,26,0
1883,1883,1,14,1
1884,1884,0,25,0
1885,1885,1,22,0
1886,1886,0,10,0
1887,1887,1,16,1
1888,1888,0,6,0
1889,1889,1,19,0
1890,1890,0,25,0
1891,1891,1,18,1
1892,1892,0,24,0
1893,1893,1,0,0
1894,1894,0,28,0
1895,1895,1,24,0
1896,1896,0,11,0
1897,1897,1,21,1
1898,1898,0,21,1
1899,1899,1,23,0
1900,1900,0,22,1
1901,1901,1,0,0
1902,1902,0,23,1
1903,1903,1,24,1
1904,1904,0,2,0
1905,1905,1,20,0
1906,1906,0,29,0
1907,1907,1,17,0
1908,1908,0,26,1
1909,1909,1,30,0
1910,1910,0,15,0
1911,1911,1,26,0
1912,1912,0,9,0
1913,1913,1,11,0
1914,1914,0,29,1
1915,1915,1,5,0
1916,1916,0,30,1
1917,1917,1,31,1
1918,1918,0,7,0
1919,1919,1,0,1
1920,1920,0,0,1
1921,1921,1,1,1
1922,1922,0,1,1
1923,1923,1,2,1
1924,1924,0,2,1
1925,1925,1,3,1
1926,1926,0,3,1
1927,1927,1,22,0
1928,1928,0,4,1
1929,1929,1,5,1
1930,1930,0,5,1
1931,1931,1,6,1
1932,1932,0,6,1
1933,1933,1,7,1
1934,1934,0,0,0
1935,1935,1,25,0
1936,1936,0,13,0
1937,1937,1,8,0
1938,1938,0,9,1
1939,1939,1,13,0
1940,1940,0,23,0
1941,1941,1,27,0
1942,1942,0,11,1
1943,1943,1,16,0
1944,1944,0,12,1
1945,1945,1,14,0
1946,1946,0,26,0
1947,1947,1,14,1
1948,1948,0,22,0
1949,1949,1,15,1
1950,1950,0,19,0
1951,1951,1,16,1
1952,1952,0,9,0
1953,1953,1,17,1
1954,1954,0,17,1
1955,1955,1,5,0
1956,1956,0,7,0
1957,1957,1,19,1
1958,1958,0,6,0
1959,1959,1,25,0
1960,1960,0,20,1
1961,1961,1,7,0
1962,1962,0,31,0
1963,1963,1,22,1
1964,1964,0,12,0
1965,1965,1,23,1
1966,1966,0,23,1
1967,1967,1,28,0
1968,1968,0,16,0
1969,1969,1,29,0
1970,1970,0,25,1
1971,1971,1,12,0
1972,1972,0,26,1
1973,1973,1,24,0
1974,1974,0,26,0
1975,1975,1,28,1
1976,1976,0,28,1
1977,1977,1,14,0
1978,1978,0,1,0
1979,1979,1,30,1
1980,1980,0,30,1
1981,1981,1,31,1
1982,1982,0,31,1
1983,1983,1,0,1
1984,1984,0,0,1
1985,1985,1,1,1
1986,1986,0,1,1
1987,1987,1,2,1
1988,1988,0,23,0
1989,1989,1,3,1
1990,1990,0,3,1
1991,1991,1,21,0
1992,1992,0,4,1
1993,1993,1,5,1
1994,1994,0,30,0
1995,1995,1,6,1
1996,1996,0,6,1
1997,1997,1,7,1
1998,1998,0,7,1
1999,1999,1,22,0
2000,2000,0,17,0
2001,2001,1,9,1
2002,2002,0,9,1
2003,2003,1,28,0
2004,2004,0,10,1
2005,2005,1,27,0
2006,2006,0,13,0
2007,2007,1,12,1
2008,2008,0,12,1
2009,2009,1,25,0
2010,2010,0,18,0
2011,2011,1,14,1
2012,2012,0,14,1
2013,2013,1,17,0
2014,2014,0,15,1
2015,2015,1,16,1
2016,2016,0,10,0
2017,2017,1,17,1
2018,2018,0,27,0
2019,2019,1,12,0
2020,2020,0,18,1
2021,2021,1,22,0
2022,2022,0,19,1
2023,2023,1,20,1
2024,2024,0,20,1
2025,2025,1,30,0
2026,2026,0,11,0
2027,2027,1,8,0
2028,2028,0,22,1
2029,2029,1,23,1
2030,2030,0,12,0
2031,2031,1,24,1
2032,2032,0,19,0
2033,2033,1,25,1
2034,2034,0,25,1
2035,2035,1,31,0
2036,2036,0,28,0
2037,2037,1,27,1
2038,2038,0,27,1
2039,2039,1,28,1
2040,2040,0,28,1
2041,2041,1,29,1
2042,2042,0,29,1
2043,2043,1,30,1
2044,2044,0,30,1
2045,2045,1,12,0
2046,2046,0,1,0
2047,2047,1,15,0
2048,2048,0,0,1
2049,2049,1,2,0
2050,2050,0,1,1
2051,2051,1,29,0
2052,2052,0,2,1
2053,2053,1,30,0
2054,2054,0,26,0
2055,2055,1,4,1
2056,2056,0,4,1
2057,2057,1,5,1
2058,2058,0,5,1
2059,2059,1,6,1
2060,2060,0,19,0
2061,2061,1,7,1
2062,2062,0,1,0
2063,2063,1,8,1
2064,2064,0,19,0
2065,2065,1,16,0
2066,2066,0,9,1
2067,2067,1,10,1
2068,2068,0,10,1
2069,2069,1,12,0
2070,2070,0,11,1
2071,2071,1,12,1
2072,2072,0,2,0
2073,2073,1,13,1
2074,2074,0,13,1
2075,2075,1,14,1
2076,2076,0,31,0
2077,2077,1,15,1
2078,2078,0,21,0
2079,2079,1,30,0
2080,2080,0,16,1
2081,2081,1,17,1
2082,2082,0,17,1
2083,2083,1,18,1
2084,2084,0,18,1
2085,2085,1,19,1
2086,2086,0,19,1
2087,2087,1,20,1
2088,2088,0,26,0
2089,2089,1,21,1
2090,2090,0,8,0
2091,2091,1,22,1
2092,2092,0,22,1
2093,2093,1,16,0
2094,2094,0,16,0
2095,2095,1,24,1
2096,2096,0,24,1
2097,2097,1,25,1
2098,2098,0,25,1
2099,2099,1,0,0
2100,2100,0,30,0
2101,2101,1,27,1
2102,2102,0,27,1
2103,2103,1,28,1
2104,2104,0,0,0
2105,2105,1,17,0
2106,2106,0,29,1
2107,2107,1,30,1
2108,2108,0,30,1
2109,2109,1,31,1
2110,2110,0,31,1
2111,2111,1,0,1
2112,2112,0,7,0
2113,2113,1,7,0
2114,2114,0,21,0
2115,2115,1,21,0
2116,2116,0,10,0
2117,2117,1,3,1
2118,2118,0,3,1
2119,2119,1,12,0
2120,2120,0,4,1
2121,2121,1,5,1
2122,2122,0,5,1
2123,2123,1,18,0
2124,2124,0,6,1
2125,2125,1,7,1
2126,2126,0,19,0
2127,2127,1,24,0
2128,2128,0,8,1
2129,2129,1,9,1
2130,2130,0,9,1
2131,2131,1,21,0
2132,2132,0,14,0
2133,2133,1,11,1
2134,2134,0,17,0
2135,2135,1,12,1
2136,2136,0,30,0
2137,2137,1,13,1
2138,2138,0,13,1
2139,2139,1,14,1
2140,2140,0,29,0
2141,2141,1,15,1
2142,2142,0,15,1
2143,2143,1,16,1
2144,2144,0,16,1
2145,2145,1,17,1
2146,2146,0,17,1
2147,2147,1,1,0
2148,2148,0,18,1
2149,2149,1,19,1
2150,2150,0,19,1
2151,2151,1,20,1
2152,2152,0,28,0
2153,2153,1,31,0
2154,2154,0,21,1
2155,2155,1,22,1
2156,2156,0,22,1
2157,2157,1,8,0
2158,2158,0,2,0
2159,2159,1,13,0
2160,2160,0,2,0
2161,2161,1,9,0
2162,2162,0,25,1
2163,2163,1,26,1
2164,2164,0,26,1
2165,2165,1,27,1
2166,2166,0,27,1
2167,2167,1,28,1
2168,2168,0,18,0
2169,2169,1,29,1
2170,2170,0,29,1
2171,2171,1,30,1
2172,2172,0,30,1
2173,2173,1,31,1
2174,2174,0,31,1
2175,2175,1,14,0
2176,2176,0,0,1
2177,2177,1,28,0
2178,2178,0,1,1
2179,2179,1,2,1
2180,2180,0,20,0
2181,2181,1,3,1
2182,2182,0,2,0
2183,2183,1,18,0
2184,2184,0,16,0
2185,2185,1,11,0
2186,2186,0,5,1
2187,2187,1,6,1
2188,2188,0,6,1
2189,2189,1,7,1
2190,2190,0,7,1
2191,2191,1,8,1
2192,2192,0,8,1
2193,2193,1,0,0
2194,2194,0,9,1
2195,2195,1,10,1
2196,2196,0,10,1
2197,2197,1,13,0
2198,2198,0,11,1
2199,2199,1,11,0
2200,2200,0,12,1
2201,2201,1,13,1
2202,2202,0,13,1
2203,2203,1,14,1
2204,2204,0,16,0
2205,2205,1,15,1
2206,2206,0,15,1
2207,2207,1,16,1
2208,2208,0,16,1
2209,2209,1,4,0
2210,2210,0,3,0
2211,2211,1,18,1
2212,2212,0,20,0
2213,2213,1,19,1
2214,2214,0,23,0
2215,2215,1,20,1
2216,2216,0,27,0
2217,2217,1,21,1
2218,2218,0,15,0
2219,2219,1,19,0
2220,2220,0,22,1
2221,2221,1,31,0
2222,2222,0,23,1
2223,2223,1,24,1
2224,2224,0,22,0
2225,2225,1,25,1
2226,2226,0,8,0
2227,2227,1,26,1
2228,2228,0,26,1
2229,2229,1,26,0
2230,2230,0,27,1
2231,2231,1,28,1
2232,2232,0,28,1
2233,2233,1,29,1
2234,2234,0,29,1
2235,2235,1,30,1
2236,2236,0,30,1
2237,2237,1,31,1
2238,2238,0,7,0
2239,2239,1,0,1
2240,2240,0,0,1
2241,2241,1,1,1
2242,2242,0,29,0
2243,2243,1,14,0
2244,2244,0,2,1
2245,2245,1,3,1
2246,2246,0,14,0
2247,2247,1,4,1
2248,2248,0,11,0
2249,2249,1,5,1
2250,2250,0,5,1
2251,2251,1,17,0
2252,2252,0,11,0
2253,2253,1,24,0
2254,2254,0,7,1
2255,2255,1,8,1
2256,2256,0,8,1
2257,2257,1,9,1
2258,2258,0,9,1
2259,2259,1,10,1
2260,2260,0,31,0
2261,2261,1,11,1
2262,2262,0,11,1
2263,2263,1,12,1
2264,2264,0,12,1
2265,2265,1,13,1
2266,2266,0,13,1
2267,2267,1,14,1
2268,2268,0,14,1
2269,2269,1,25,0
2270,2270,0,15,1
2271,2271,1,19,0
2272,2272,0,16,1
2273,2273,1,14,0
2274,2274,0,17,1
2275,2275,1,28,0
2276,2276,0,6,0
2277,2277,1,19,1
2278,2278,0,19,1
2279,2279,1,20,1
2280,2280,0,26,0
2281,2281,1,29,0
2282,2282,0,21,1
2283,2283,1,22,1
2284,2284,0,1,0
2285,2285,1,23,1
2286,2286,0,23,1
2287,2287,1,24,1
2288,2288,0,14,0
2289,2289,1,25,1
2290,2290,0,29,0
2291,2291,1,26,1
2292,2292,0,26,1
2293,2293,1,27,1
2294,2294,0,27,1
2295,2295,1,19,0
2296,2296,0,28,1
2297,2297,1,5,0
2298,2298,0,17,0
2299,2299,1,22,0
2300,2300,0,8,0
2301,2301,1,31,1
2302,2302,0,31,1
2303,2303,1,0,1
2304,2304,0,0,1
2305,2305,1,1,1
2306,2306,0,1,1
2307,2307,1,2,1
2308,2308,0,2,1
2309,2309,1,11,0
2310,2310,0,5,0
2311,2311,1,4,1
2312,2312,0,4,1
2313,2313,1,5,1
2314,2314,0,5,1
2315,2315,1,6,1
2316,2316,0,15,0
2317,2317,1,7,1
2318,2318,0,12,0
2319,2319,1,8,1
2320,2320,0,8,1
2321,2321,1,21,0
2322,2322,0,16,0
2323,2323,1,10,1
2324,2324,0,22,0
2325,2325,1,11,1
2326,2326,0,11,1
2327,2327,1,15,0
2328,2328,0,12,1
2329,2329,1,13,1
2330,2330,0,13,1
2331,2331,1,29,0
2332,2332,0,14,1
2333,2333,1,15,1
2334,2334,0,15,1
2335,2335,1,4,0
2336,2336,0,9,0
2337,2337,1,22,0
2338,2338,0,25,0
2339,2339,1,18,1
2340,2340,0,7,0
2341,2341,1,14,0
2342,2342,0,19,1
2343,2343,1,20,1
2344,2344,0,20,1
2345,2345,1,15,0
2346,2346,0,21,1
2347,2347,1,22,1
2348,2348,0,18,0
2349,2349,1,23,1
2350,2350,0,23,1
2351,2351,1,24,1
2352,2352,0,24,1
2353,2353,1,25,1
2354,2354,0,25,1
2355,2355,1,28,0
2356,2356,0,26,1
2357,2357,1,31,0
2358,2358,0,27,1
2359,2359,1,28,1
2360,2360,0,22,0
2361,2361,1,29,1
2362,2362,0,29,1
2363,2363,1,4,0
2364,2364,0,16,0
2365,2365,1,31,1
2366,2366,0,31,1
2367,2367,1,0,1
2368,2368,0,0,1
2369,2369,1,1,1
2370,2370,0,1,1
2371,2371,1,2,1
2372,2372,0,15,0
2373,2373,1,20,0
2374,2374,0,14,0
2375,2375,1,24,0
2376,2376,0,2,0
2377,2377,1,5,1
2378,2378,0,5,1
2379,2379,1,10,0
2380,2380,0,6,1
2381,2381,1,7,1
2382,2382,0,22,0
2383,2383,1,8,1
2384,2384,0,8,1
2385,2385,1,9,1
2386,2386,0,9,1
2387,2387,1,1,0
2388,2388,0,10,1
2389,2389,1,19,0
2390,2390,0,21,0
2391,2391,1,12,1
2392,2392,0,12,1
2393,2393,1,18,0
2394,2394,0,13,1
2395,2395,1,25,0
2396,2396,0,25,0
2397,2397,1,15,1
2398,2398,0,15,1
2399,2399,1,16,1
2400,2400,0,21,0
2401,2401,1,17,1
2402,2402,0,17,1
2403,2403,1,18,1
2404,2404,0,31,0
2405,2405,1,19,1
2406,2406,0,19,1
2407,2407,1,27,0
2408,2408,0,20,1
2409,2409,1,21,1
2410,2410,0,2,0
2411,2411,1,16,0
2412,2412,0,5,0
2413,2413,1,23,1
2414,2414,0,23,1
2415,2415,1,24,1
2416,2416,0,15,0
2417,2417,1,25,1
2418,2418,0,25,1
2419,2419,1,26,1
2420,2420,0,26,1
2421,2421,1,27,1
2422,2422,0,3,0
2423,2423,1,22,0
2424,2424,0,28,1
2425,2425,1,29,1
2426,2426,0,29,1
2427,2427,1,10,0
2428,2428,0,30,1
2429,2429,1,31,1
2430,2430,0,29,0
2431,2431,1,0,1
2432,2432,0,0,1
2433,2433,1,1,1
2434,2434,0,1,1
2435,2435,1,18,0
2436,2436,0,6,0
2437,2437,1,3,1
2438,2438,0,5,0
2439,2439,1,4,1
2440,2440,0,4,1
2441,2441,1,23,0
2442,2442,0,5,1
2443,2443,1,4,0
2444,2444,0,6,1
2445,2445,1,7,1
2446,2446,0,31,0
2447,2447,1,26,0
2448,2448,0,8,1
2449,2449,1,9,1
2450,2450,0,9,1
2451,2451,1,29,0
2452,2452,0,10,1
2453,2453,1,11,1
2454,2454,0,10,0
2455,2455,1,12,1
2456,2456,0,12,1
2457,2457,1,20,0
2458,2458,0,13,1
2459,2459,1,14,1
2460,2460,0,14,1
2461,2461,1,15,1
2462,2462,0,15,1
2463,2463,1,16,1
2464,2464,0,16,1
2465,2465,1,17,1
2466,2466,0,17,1
2467,2467,1,18,1
2468,2468,0,18,1
2469,2469,1,19,1
2470,2470,0,19,1
2471,2471,1,22,0
2472,2472,0,20,1
2473,2473,1,1,0
2474,2474,0,13,0
2475,2475,1,22,1
2476,2476,0,23,0
2477,2477,1,8,0
2478,2478,0,23,1
2479,2479,1,24,1
2480,2480,0,24,1
2481,2481,1,25,1
2482,2482,0,21,0
2483,2483,1,26,1
2484,2484,0,26,1
2485,2485,1,10,0
2486,2486,0,27,1
2487,2487,1,28,1
2488,2488,0,28,1
2489,2489,1,22,0
2490,2490,0,29,1
2491,2491,1,30,1
2492,2492,0,30,1
2493,2493,1,31,1
2494,2494,0,31,1
2495,2495,1,0,1
