,clock,D0,S0,S1,S2,out1,out2,out3,out4,out5,out6,out7,out8,CORRECT
463,463,1,1,1,1,0,1,0,0,0,0,0,0,0
464,464,0,0,0,0,0,0,0,0,0,0,0,1,0
465,465,0,0,0,1,0,0,0,0,0,0,0,0,1
466,466,0,0,1,0,0,0,0,0,0,0,0,1,0
467,467,0,0,1,1,0,0,0,0,0,0,0,1,0
468,468,0,1,0,0,0,0,0,0,0,0,0,1,0
469,469,0,1,0,1,0,0,0,0,0,0,0,0,1
470,470,0,1,1,0,0,0,0,0,0,0,0,0,1
471,471,0,1,1,1,0,0,0,0,0,0,0,1,0
472,472,1,0,0,0,0,0,0,0,0,1,0,0,0
473,473,1,0,0,1,0,0,0,0,1,0,0,0,1
474,474,1,0,1,0,0,0,1,0,0,0,0,0,1
475,475,1,0,1,1,0,0,0,0,1,0,0,0,0
476,476,1,1,0,0,0,1,0,0,0,0,0,0,1
477,477,1,1,0,1,0,0,0,0,0,1,0,0,1
478,478,1,1,1,0,0,0,0,1,0,0,0,0,1
479,479,1,1,1,1,0,0,0,0,0,0,0,1,1
480,480,0,0,0,0,0,0,0,0,0,0,0,0,1
481,481,0,0,0,1,0,0,0,0,0,0,0,1,0
482,482,0,0,1,0,0,0,0,0,0,0,0,1,0
483,483,0,0,1,1,0,0,0,0,0,0,0,1,0
484,484,0,1,0,0,0,0,0,0,0,0,0,0,1
485,485,0,1,0,1,0,0,0,0,0,0,0,0,1
486,486,0,1,1,0,0,0,0,0,0,0,0,1,0
487,487,0,1,1,1,0,0,0,0,0,0,0,0,1
488,488,1,0,0,0,1,0,0,0,0,0,0,0,1
489,489,1,0,0,1,0,0,0,0,0,0,1,0,0
490,490,1,0,1,0,0,0,1,0,0,0,0,0,1
491,491,1,0,1,1,0,0,0,0,0,0,1,0,1
492,492,1,1,0,0,0,0,0,0,0,0,0,1,0
493,493,1,1,0,1,0,0,0,0,0,1,0,0,1
494,494,1,1,1,0,0,1,0,0,0,0,0,0,0
495,495,1,1,1,1,0,0,0,0,0,0,0,1,1
496,496,0,0,0,0,0,0,0,0,0,0,0,1,0
497,497,0,0,0,1,0,0,0,0,0,0,0,0,1
498,498,0,0,1,0,0,0,0,0,0,0,0,0,1
499,499,0,0,1,1,0,0,0,0,0,0,0,0,1
500,500,0,1,0,0,0,0,0,0,0,0,0,0,1
501,501,0,1,0,1,0,0,0,0,0,0,0,0,1
502,502,0,1,1,0,0,0,0,0,0,0,0,1,0
503,503,0,1,1,1,0,0,0,0,0,0,0,0,1
504,504,1,0,0,0,1,0,0,0,0,0,0,0,1
505,505,1,0,0,1,0,0,0,0,1,0,0,0,1
506,506,1,0,1,0,0,0,1,0,0,0,0,0,1
507,507,1,0,1,1,0,0,0,0,0,0,1,0,1
508,508,1,1,0,0,0,1,0,0,0,0,0,0,1
509,509,1,1,0,1,0,1,0,0,0,0,0,0,0
510,510,1,1,1,0,0,0,0,1,0,0,0,0,1
511,511,1,1,1,1,0,0,0,0,0,0,0,1,1
512,512,0,0,0,0,0,0,0,0,0,0,0,0,1
513,513,0,0,0,1,0,0,0,0,0,0,0,0,1
514,514,0,0,1,0,0,0,0,0,0,0,0,1,0
515,515,0,0,1,1,0,0,0,0,0,0,0,0,1
516,516,0,1,0,0,0,0,0,0,0,0,0,0,1
517,517,0,1,0,1,0,0,0,0,0,0,0,0,1
518,518,0,1,1,0,0,0,0,0,0,0,0,1,0
519,519,0,1,1,1,0,0,0,0,0,0,0,0,1
520,520,1,0,0,0,1,0,0,0,0,0,0,0,1
521,521,1,0,0,1,0,0,0,0,1,0,0,0,1
522,522,1,0,1,0,0,0,1,0,0,0,0,0,1
523,523,1,0,1,1,0,0,0,0,0,0,1,0,1
524,524,1,1,0,0,0,0,0,0,0,0,0,0,0
525,525,1,1,0,1,0,0,0,0,0,1,0,0,1
526,526,1,1,1,0,0,0,0,0,0,1,0,0,0
527,527,1,1,1,1,0,0,0,0,0,0,0,1,1
528,528,0,0,0,0,0,0,0,0,0,0,0,1,0
529,529,0,0,0,1,0,0,0,0,0,0,0,1,0
530,530,0,0,1,0,0,0,0,0,0,0,0,1,0
531,531,0,0,1,1,0,0,0,0,0,0,0,0,1
532,532,0,1,0,0,0,0,0,0,0,0,0,1,0
533,533,0,1,0,1,0,0,0,0,0,0,0,0,1
534,534,0,1,1,0,0,0,0,0,0,0,0,0,1
535,535,0,1,1,1,0,0,0,0,0,0,0,0,1
536,536,1,0,0,0,0,0,0,0,1,0,0,0,0
537,537,1,0,0,1,0,0,0,0,1,0,0,0,1
538,538,1,0,1,0,1,0,0,1,0,1,1,0,0
539,539,1,0,1,1,0,0,0,0,0,0,1,0,1
540,540,1,1,0,0,1,0,1,1,0,1,1,0,0
541,541,1,1,0,1,0,0,0,0,0,1,0,0,1
542,542,1,1,1,0,0,0,0,0,1,0,0,0,0
543,543,1,1,1,1,0,0,0,0,0,0,0,1,1
544,544,0,0,0,0,0,0,0,0,0,0,0,0,1
545,545,0,0,0,1,0,0,0,0,0,0,0,1,0
546,546,0,0,1,0,0,0,0,0,0,0,0,1,0
547,547,0,0,1,1,0,0,0,0,0,0,0,0,1
548,548,0,1,0,0,0,0,0,0,0,0,0,1,0
549,549,0,1,0,1,0,0,0,0,0,0,0,1,0
550,550,0,1,1,0,0,0,0,0,0,0,0,1,0
551,551,0,1,1,1,0,0,0,0,0,0,0,1,0
552,552,1,0,0,0,0,1,0,0,0,0,0,0,0
553,553,1,0,0,1,1,1,1,0,1,0,1,0,0
554,554,1,0,1,0,0,0,0,0,0,0,0,0,0
555,555,1,0,1,1,0,0,0,0,0,1,0,0,0
556,556,1,1,0,0,0,0,0,0,0,0,0,1,0
557,557,1,1,0,1,0,0,0,0,0,1,0,0,1
558,558,1,1,1,0,0,0,0,1,0,0,0,0,1
559,559,1,1,1,1,0,0,0,0,0,0,0,1,1
560,560,0,0,0,0,0,0,0,0,0,0,0,1,0
561,561,0,0,0,1,0,0,0,0,0,0,0,0,1
562,562,0,0,1,0,0,0,0,0,0,0,0,1,0
563,563,0,0,1,1,0,0,0,0,0,0,0,1,0
564,564,0,1,0,0,0,0,0,0,0,0,0,0,1
565,565,0,1,0,1,0,0,0,0,0,0,0,0,1
566,566,0,1,1,0,0,0,0,0,0,0,0,1,0
567,567,0,1,1,1,0,0,0,0,0,0,0,0,1
568,568,1,0,0,0,0,0,0,1,0,0,0,0,0
569,569,1,0,0,1,0,0,0,1,0,0,0,0,0
570,570,1,0,1,0,0,0,1,0,0,0,0,0,1
571,571,1,0,1,1,0,0,0,0,0,0,0,0,0
572,572,1,1,0,0,0,0,0,0,0,1,0,0,0
573,573,1,1,0,1,0,0,0,0,0,0,1,0,0
574,574,1,1,1,0,0,0,0,0,0,1,0,0,0
575,575,1,1,1,1,0,0,0,0,0,0,0,1,1
576,576,0,0,0,0,0,0,0,0,0,0,0,0,1
577,577,0,0,0,1,0,0,0,0,0,0,0,0,1
578,578,0,0,1,0,0,0,0,0,0,0,0,1,0
579,579,0,0,1,1,0,0,0,0,0,0,0,1,0
580,580,0,1,0,0,0,0,0,0,0,0,0,0,1
581,581,0,1,0,1,0,0,0,0,0,0,0,0,1
582,582,0,1,1,0,0,0,0,0,0,0,0,1,0
583,583,0,1,1,1,0,0,0,0,0,0,0,1,0
584,584,1,0,0,0,1,0,0,0,0,0,0,0,1
585,585,1,0,0,1,0,0,1,0,0,0,0,0,0
586,586,1,0,1,0,0,0,1,0,0,0,0,0,1
587,587,1,0,1,1,0,0,0,0,0,0,0,1,0
588,588,1,1,0,0,0,0,0,0,0,0,0,1,0
589,589,1,1,0,1,0,0,0,1,0,0,0,0,0
590,590,1,1,1,0,0,0,0,0,1,0,0,0,0
591,591,1,1,1,1,0,0,0,0,0,0,0,1,1
592,592,0,0,0,0,0,0,0,0,0,0,0,1,0
593,593,0,0,0,1,0,0,0,0,0,0,0,1,0
594,594,0,0,1,0,0,0,0,0,0,0,0,1,0
595,595,0,0,1,1,0,0,0,0,0,0,0,1,0
596,596,0,1,0,0,0,0,0,0,0,0,0,0,1
597,597,0,1,0,1,0,0,0,0,0,0,0,0,1
598,598,0,1,1,0,0,0,0,0,0,0,0,0,1
599,599,0,1,1,1,0,0,0,0,0,0,0,1,0
600,600,1,0,0,0,1,0,0,0,0,0,0,0,1
601,601,1,0,0,1,0,1,0,0,0,0,0,0,0
602,602,1,0,1,0,0,1,0,0,0,0,0,0,0
603,603,1,0,1,1,1,0,1,0,1,1,1,0,0
604,604,1,1,0,0,0,1,0,0,0,0,0,0,1
605,605,1,1,0,1,0,0,0,0,0,0,0,0,0
606,606,1,1,1,0,0,0,0,1,0,0,0,0,1
607,607,1,1,1,1,1,0,0,1,0,0,1,1,0
608,608,0,0,0,0,0,0,0,0,0,0,0,0,1
609,609,0,0,0,1,0,0,0,0,0,0,0,0,1
610,610,0,0,1,0,0,0,0,0,0,0,0,1,0
611,611,0,0,1,1,0,0,0,0,0,0,0,1,0
612,612,0,1,0,0,0,0,0,0,0,0,0,0,1
613,613,0,1,0,1,0,0,0,0,0,0,0,0,1
614,614,0,1,1,0,0,0,0,0,0,0,0,1,0
615,615,0,1,1,1,0,0,0,0,0,0,0,1,0
616,616,1,0,0,0,1,0,0,0,0,0,0,0,1
617,617,1,0,0,1,0,0,0,0,1,0,0,0,1
618,618,1,0,1,0,0,0,0,1,0,0,0,0,0
619,619,1,0,1,1,0,0,0,0,0,0,1,0,1
620,620,1,1,0,0,1,0,0,0,0,0,0,0,0
621,621,1,1,0,1,1,1,1,0,0,0,1,0,0
622,622,1,1,1,0,0,0,0,1,0,0,0,0,1
623,623,1,1,1,1,0,0,0,0,0,0,0,1,1
624,624,0,0,0,0,0,0,0,0,0,0,0,1,0
625,625,0,0,0,1,0,0,0,0,0,0,0,1,0
626,626,0,0,1,0,0,0,0,0,0,0,0,0,1
627,627,0,0,1,1,0,0,0,0,0,0,0,0,1
628,628,0,1,0,0,0,0,0,0,0,0,0,1,0
629,629,0,1,0,1,0,0,0,0,0,0,0,1,0
630,630,0,1,1,0,0,0,0,0,0,0,0,0,1
631,631,0,1,1,1,0,0,0,0,0,0,0,0,1
632,632,1,0,0,0,1,0,0,0,0,0,0,0,1
633,633,1,0,0,1,0,0,0,0,1,0,0,0,1
634,634,1,0,1,0,0,0,0,0,1,0,0,0,0
635,635,1,0,1,1,0,0,0,0,1,0,0,0,0
636,636,1,1,0,0,0,0,1,0,0,0,0,0,0
637,637,1,1,0,1,0,0,0,0,0,0,1,0,0
638,638,1,1,1,0,0,0,0,0,0,0,0,1,0
639,639,1,1,1,1,1,0,0,0,0,0,0,0,0
640,640,0,0,0,0,0,0,0,0,0,0,0,1,0
641,641,0,0,0,1,0,0,0,0,0,0,0,1,0
642,642,0,0,1,0,0,0,0,0,0,0,0,0,1
643,643,0,0,1,1,0,0,0,0,0,0,0,1,0
644,644,0,1,0,0,0,0,0,0,0,0,0,1,0
645,645,0,1,0,1,0,0,0,0,0,0,0,1,0
646,646,0,1,1,0,0,0,0,0,0,0,0,1,0
647,647,0,1,1,1,0,0,0,0,0,0,0,1,0
648,648,1,0,0,0,0,1,0,0,0,0,0,0,0
649,649,1,0,0,1,0,0,0,0,1,0,0,0,1
650,650,1,0,1,0,0,0,1,0,0,0,0,0,1
651,651,1,0,1,1,0,0,0,0,0,0,1,0,1
652,652,1,1,0,0,0,1,0,0,0,0,0,0,1
653,653,1,1,0,1,0,0,0,0,0,1,0,0,1
654,654,1,1,1,0,0,0,0,1,0,0,0,0,1
655,655,1,1,1,1,0,0,0,0,0,0,0,1,1
656,656,0,0,0,0,0,0,0,0,0,0,0,1,0
657,657,0,0,0,1,0,0,0,0,0,0,0,1,0
658,658,0,0,1,0,0,0,0,0,0,0,0,1,0
659,659,0,0,1,1,0,0,0,0,0,0,0,0,1
660,660,0,1,0,0,0,0,0,0,0,0,0,0,1
661,661,0,1,0,1,0,0,0,0,0,0,0,1,0
662,662,0,1,1,0,0,0,0,0,0,0,0,0,1
663,663,0,1,1,1,0,0,0,0,0,0,0,0,1
664,664,1,0,0,0,1,0,0,0,0,0,0,0,1
665,665,1,0,0,1,0,0,0,0,1,0,0,0,1
666,666,1,0,1,0,0,0,0,0,0,1,0,0,0
667,667,1,0,1,1,0,0,0,0,0,0,1,0,1
668,668,1,1,0,0,0,1,0,0,0,0,0,0,1
669,669,1,1,0,1,0,0,0,0,0,0,1,0,0
670,670,1,1,1,0,0,1,0,0,0,0,0,0,0
671,671,1,1,1,1,0,0,0,0,0,0,0,1,1
672,672,0,0,0,0,0,0,0,0,0,0,0,0,1
673,673,0,0,0,1,0,0,0,0,0,0,0,1,0
674,674,0,0,1,0,0,0,0,0,0,0,0,0,1
675,675,0,0,1,1,0,0,0,0,0,0,0,0,1
676,676,0,1,0,0,0,0,0,0,0,0,0,0,1
677,677,0,1,0,1,0,0,0,0,0,0,0,1,0
678,678,0,1,1,0,0,0,0,0,0,0,0,1,0
679,679,0,1,1,1,0,0,0,0,0,0,0,1,0
680,680,1,0,0,0,0,0,0,0,0,1,0,0,0
681,681,1,0,0,1,0,0,0,0,1,0,0,0,1
682,682,1,0,1,0,0,0,1,0,0,0,0,0,1
683,683,1,0,1,1,1,0,0,0,0,0,0,0,0
684,684,1,1,0,0,0,0,0,0,0,0,0,1,0
685,685,1,1,0,1,0,0,0,0,0,1,0,0,1
686,686,1,1,1,0,0,1,0,0,0,0,0,0,0
687,687,1,1,1,1,0,0,0,0,0,0,0,1,1
688,688,0,0,0,0,0,0,0,0,0,0,0,0,1
689,689,0,0,0,1,0,0,0,0,0,0,0,0,1
690,690,0,0,1,0,0,0,0,0,0,0,0,1,0
691,691,0,0,1,1,0,0,0,0,0,0,0,0,1
692,692,0,1,0,0,0,0,0,0,0,0,0,1,0
693,693,0,1,0,1,0,0,0,0,0,0,0,0,1
694,694,0,1,1,0,0,0,0,0,0,0,0,0,1
695,695,0,1,1,1,0,0,0,0,0,0,0,0,1
696,696,1,0,0,0,1,0,0,0,0,0,0,0,1
697,697,1,0,0,1,0,0,0,0,1,0,0,0,1
698,698,1,0,1,0,0,0,1,0,0,0,0,0,1
699,699,1,0,1,1,0,0,0,0,1,0,0,0,0
700,700,1,1,0,0,0,1,0,0,0,0,0,0,1
701,701,1,1,0,1,1,0,1,0,0,0,1,1,0
702,702,1,1,1,0,0,0,0,1,0,0,0,0,1
703,703,1,1,1,1,1,0,0,0,0,0,0,0,0
704,704,0,0,0,0,0,0,0,0,0,0,0,1,0
705,705,0,0,0,1,0,0,0,0,0,0,0,0,1
706,706,0,0,1,0,0,0,0,0,0,0,0,0,1
707,707,0,0,1,1,0,0,0,0,0,0,0,0,1
708,708,0,1,0,0,0,0,0,0,0,0,0,0,1
709,709,0,1,0,1,0,0,0,0,0,0,0,0,1
710,710,0,1,1,0,0,0,0,0,0,0,0,1,0
711,711,0,1,1,1,0,0,0,0,0,0,0,0,1
712,712,1,0,0,0,1,0,0,0,0,0,0,0,1
713,713,1,0,0,1,0,0,0,0,1,0,0,0,1
714,714,1,0,1,0,0,0,1,0,0,0,0,0,1
715,715,1,0,1,1,0,1,0,0,0,0,0,0,0
716,716,1,1,0,0,0,1,0,0,0,0,0,0,1
717,717,1,1,0,1,0,0,0,0,0,1,0,0,1
718,718,1,1,1,0,0,0,0,1,0,0,0,0,1
719,719,1,1,1,1,0,0,0,1,0,0,0,0,0
720,720,0,0,0,0,0,0,0,0,0,0,0,1,0
721,721,0,0,0,1,0,0,0,0,0,0,0,0,1
722,722,0,0,1,0,0,0,0,0,0,0,0,1,0
723,723,0,0,1,1,0,0,0,0,0,0,0,1,0
724,724,0,1,0,0,0,0,0,0,0,0,0,1,0
725,725,0,1,0,1,0,0,0,0,0,0,0,1,0
726,726,0,1,1,0,0,0,0,0,0,0,0,0,1
727,727,0,1,1,1,0,0,0,0,0,0,0,0,1
728,728,1,0,0,0,0,0,0,0,0,0,1,0,0
729,729,1,0,0,1,0,0,0,0,1,0,0,0,1
730,730,1,0,1,0,0,0,0,0,0,1,0,0,0
731,731,1,0,1,1,0,0,0,0,0,0,1,0,1
732,732,1,1,0,0,0,1,0,0,0,0,0,0,1
733,733,1,1,0,1,1,1,0,0,0,1,1,1,0
734,734,1,1,1,0,0,0,0,1,0,0,0,0,1
735,735,1,1,1,1,0,0,0,0,0,0,0,0,0
736,736,0,0,0,0,0,0,0,0,0,0,0,1,0
737,737,0,0,0,1,0,0,0,0,0,0,0,1,0
738,738,0,0,1,0,0,0,0,0,0,0,0,1,0
739,739,0,0,1,1,0,0,0,0,0,0,0,0,1
740,740,0,1,0,0,0,0,0,0,0,0,0,1,0
741,741,0,1,0,1,0,0,0,0,0,0,0,1,0
742,742,0,1,1,0,0,0,0,0,0,0,0,0,1
743,743,0,1,1,1,0,0,0,0,0,0,0,1,0
744,744,1,0,0,0,1,0,0,0,0,0,0,0,1
745,745,1,0,0,1,0,0,0,0,1,0,0,0,1
746,746,1,0,1,0,0,0,0,0,1,0,0,0,0
747,747,1,0,1,1,0,0,1,0,0,0,0,0,0
748,748,1,1,0,0,0,1,0,0,0,0,0,0,1
749,749,1,1,0,1,0,0,0,0,0,1,0,0,1
750,750,1,1,1,0,0,0,0,0,0,0,0,1,0
751,751,1,1,1,1,0,0,0,0,1,0,0,0,0
752,752,0,0,0,0,0,0,0,0,0,0,0,0,1
753,753,0,0,0,1,0,0,0,0,0,0,0,1,0
754,754,0,0,1,0,0,0,0,0,0,0,0,0,1
755,755,0,0,1,1,0,0,0,0,0,0,0,0,1
756,756,0,1,0,0,0,0,0,0,0,0,0,1,0
757,757,0,1,0,1,0,0,0,0,0,0,0,1,0
758,758,0,1,1,0,0,0,0,0,0,0,0,1,0
759,759,0,1,1,1,0,0,0,0,0,0,0,1,0
760,760,1,0,0,0,1,0,0,0,0,0,0,0,1
761,761,1,0,0,1,0,0,0,0,1,0,0,0,1
762,762,1,0,1,0,0,0,1,0,0,0,0,0,1
763,763,1,0,1,1,0,0,0,0,0,0,0,1,0
764,764,1,1,0,0,0,1,0,0,0,0,0,0,1
765,765,1,1,0,1,0,0,0,0,0,1,0,0,1
766,766,1,1,1,0,0,0,0,1,0,0,0,0,1
767,767,1,1,1,1,0,1,0,0,0,0,0,0,0
768,768,0,0,0,0,0,0,0,0,0,0,0,1,0
769,769,0,0,0,1,0,0,0,0,0,0,0,1,0
770,770,0,0,1,0,0,0,0,0,0,0,0,1,0
771,771,0,0,1,1,0,0,0,0,0,0,0,0,1
772,772,0,1,0,0,0,0,0,0,0,0,0,1,0
773,773,0,1,0,1,0,0,0,0,0,0,0,1,0
774,774,0,1,1,0,0,0,0,0,0,0,0,1,0
775,775,0,1,1,1,0,0,0,0,0,0,0,1,0
776,776,1,0,0,0,0,0,0,0,0,1,0,0,0
777,777,1,0,0,1,0,0,0,0,1,0,0,0,1
778,778,1,0,1,0,0,0,1,0,0,0,0,0,1
779,779,1,0,1,1,0,0,0,0,0,0,1,0,1
780,780,1,1,0,0,0,1,0,0,0,0,0,0,1
781,781,1,1,0,1,0,0,0,0,0,0,1,0,0
782,782,1,1,1,0,0,0,0,0,0,0,1,0,0
783,783,1,1,1,1,0,0,0,0,0,0,0,1,1
784,784,0,0,0,0,0,0,0,0,0,0,0,0,1
785,785,0,0,0,1,0,0,0,0,0,0,0,1,0
786,786,0,0,1,0,0,0,0,0,0,0,0,1,0
787,787,0,0,1,1,0,0,0,0,0,0,0,1,0
788,788,0,1,0,0,0,0,0,0,0,0,0,0,1
789,789,0,1,0,1,0,0,0,0,0,0,0,0,1
790,790,0,1,1,0,0,0,0,0,0,0,0,1,0
791,791,0,1,1,1,0,0,0,0,0,0,0,0,1
792,792,1,0,0,0,1,0,0,0,0,0,0,0,1
793,793,1,0,0,1,0,0,0,0,0,1,0,0,0
794,794,1,0,1,0,0,0,1,0,0,0,0,0,1
795,795,1,0,1,1,1,0,0,0,0,0,0,0,0
796,796,1,1,0,0,0,1,0,0,0,0,0,0,1
797,797,1,1,0,1,0,0,0,0,1,0,0,0,0
798,798,1,1,1,0,1,0,1,0,0,0,1,0,0
799,799,1,1,1,1,0,0,0,0,0,0,0,1,1
800,800,0,0,0,0,0,0,0,0,0,0,0,1,0
801,801,0,0,0,1,0,0,0,0,0,0,0,1,0
802,802,0,0,1,0,0,0,0,0,0,0,0,0,1
803,803,0,0,1,1,0,0,0,0,0,0,0,0,1
804,804,0,1,0,0,0,0,0,0,0,0,0,1,0
805,805,0,1,0,1,0,0,0,0,0,0,0,0,1
806,806,0,1,1,0,0,0,0,0,0,0,0,0,1
807,807,0,1,1,1,0,0,0,0,0,0,0,1,0
808,808,1,0,0,0,1,0,0,0,0,0,0,0,1
809,809,1,0,0,1,1,0,0,0,0,0,0,0,0
810,810,1,0,1,0,0,0,1,0,0,0,0,0,1
811,811,1,0,1,1,0,0,0,0,0,0,1,0,1
812,812,1,1,0,0,0,0,0,0,0,1,0,0,0
813,813,1,1,0,1,0,0,0,0,0,1,0,0,1
814,814,1,1,1,0,0,0,0,0,0,0,0,1,0
815,815,1,1,1,1,0,0,0,0,0,0,0,1,1
816,816,0,0,0,0,0,0,0,0,0,0,0,1,0
817,817,0,0,0,1,0,0,0,0,0,0,0,1,0
818,818,0,0,1,0,0,0,0,0,0,0,0,0,1
819,819,0,0,1,1,0,0,0,0,0,0,0,0,1
820,820,0,1,0,0,0,0,0,0,0,0,0,1,0
821,821,0,1,0,1,0,0,0,0,0,0,0,0,1
822,822,0,1,1,0,0,0,0,0,0,0,0,1,0
823,823,0,1,1,1,0,0,0,0,0,0,0,0,1
824,824,1,0,0,0,0,0,1,0,0,0,0,0,0
825,825,1,0,0,1,0,1,0,0,0,0,0,0,0
826,826,1,0,1,0,0,0,1,0,0,0,0,0,1
827,827,1,0,1,1,0,0,0,0,0,0,0,1,0
828,828,1,1,0,0,0,1,0,0,0,0,0,0,1
829,829,1,1,0,1,0,0,0,0,0,1,0,0,1
830,830,1,1,1,0,0,0,0,0,0,0,0,1,0
831,831,1,1,1,1,0,0,0,0,0,0,0,0,0
832,832,0,0,0,0,0,0,0,0,0,0,0,1,0
833,833,0,0,0,1,0,0,0,0,0,0,0,1,0
834,834,0,0,1,0,0,0,0,0,0,0,0,1,0
835,835,0,0,1,1,0,0,0,0,0,0,0,0,1
836,836,0,1,0,0,0,0,0,0,0,0,0,1,0
837,837,0,1,0,1,0,0,0,0,0,0,0,0,1
838,838,0,1,1,0,0,0,0,0,0,0,0,0,1
839,839,0,1,1,1,0,0,0,0,0,0,0,1,0
840,840,1,0,0,0,1,0,0,0,0,0,0,0,1
841,841,1,0,0,1,0,0,1,0,0,0,0,0,0
842,842,1,0,1,0,0,1,0,0,0,0,0,0,0
843,843,1,0,1,1,0,0,0,0,0,0,0,1,0
844,844,1,1,0,0,0,1,0,0,0,0,0,0,1
845,845,1,1,0,1,0,0,0,0,1,0,0,0,0
846,846,1,1,1,0,0,0,0,1,0,0,0,0,1
847,847,1,1,1,1,0,0,0,0,0,0,1,0,0
848,848,0,0,0,0,0,0,0,0,0,0,0,1,0
849,849,0,0,0,1,0,0,0,0,0,0,0,0,1
850,850,0,0,1,0,0,0,0,0,0,0,0,1,0
851,851,0,0,1,1,0,0,0,0,0,0,0,1,0
852,852,0,1,0,0,0,0,0,0,0,0,0,0,1
853,853,0,1,0,1,0,0,0,0,0,0,0,0,1
854,854,0,1,1,0,0,0,0,0,0,0,0,0,1
855,855,0,1,1,1,0,0,0,0,0,0,0,0,1
856,856,1,0,0,0,1,0,0,0,0,0,0,0,1
857,857,1,0,0,1,0,1,0,0,0,0,0,0,0
858,858,1,0,1,0,0,0,1,0,0,0,0,0,1
859,859,1,0,1,1,1,0,1,0,1,1,1,0,0
860,860,1,1,0,0,1,1,0,0,1,1,1,0,0
861,861,1,1,0,1,0,0,1,0,0,0,0,0,0
862,862,1,1,1,0,0,0,0,0,0,0,0,0,0
863,863,1,1,1,1,0,0,0,0,0,0,0,1,1
864,864,0,0,0,0,0,0,0,0,0,0,0,1,0
865,865,0,0,0,1,0,0,0,0,0,0,0,0,1
866,866,0,0,1,0,0,0,0,0,0,0,0,1,0
867,867,0,0,1,1,0,0,0,0,0,0,0,0,1
868,868,0,1,0,0,0,0,0,0,0,0,0,0,1
869,869,0,1,0,1,0,0,0,0,0,0,0,0,1
870,870,0,1,1,0,0,0,0,0,0,0,0,0,1
871,871,0,1,1,1,0,0,0,0,0,0,0,0,1
872,872,1,0,0,0,1,0,0,0,0,0,0,0,1
873,873,1,0,0,1,0,0,0,0,1,0,0,0,1
874,874,1,0,1,0,0,0,0,1,0,0,0,0,0
875,875,1,0,1,1,0,1,0,0,0,0,0,0,0
876,876,1,1,0,0,0,0,0,0,0,0,0,0,0
877,877,1,1,0,1,0,0,0,0,0,1,0,0,1
878,878,1,1,1,0,0,0,0,1,0,0,0,0,1
879,879,1,1,1,1,0,0,0,0,0,0,0,1,1
880,880,0,0,0,0,0,0,0,0,0,0,0,0,1
881,881,0,0,0,1,0,0,0,0,0,0,0,1,0
882,882,0,0,1,0,0,0,0,0,0,0,0,1,0
883,883,0,0,1,1,0,0,0,0,0,0,0,0,1
884,884,0,1,0,0,0,0,0,0,0,0,0,1,0
885,885,0,1,0,1,0,0,0,0,0,0,0,1,0
886,886,0,1,1,0,0,0,0,0,0,0,0,0,1
887,887,0,1,1,1,0,0,0,0,0,0,0,0,1
888,888,1,0,0,0,1,0,0,0,0,0,0,0,1
889,889,1,0,0,1,0,0,0,0,0,0,0,1,0
890,890,1,0,1,0,0,0,1,0,0,0,0,0,1
891,891,1,0,1,1,0,1,0,0,0,0,0,0,0
892,892,1,1,0,0,0,0,0,0,0,0,0,1,0
893,893,1,1,0,1,1,0,0,0,0,0,0,0,0
894,894,1,1,1,0,0,0,0,1,0,0,0,0,1
895,895,1,1,1,1,1,0,0,0,0,0,0,0,0
896,896,0,0,0,0,0,0,0,0,0,0,0,0,1
897,897,0,0,0,1,0,0,0,0,0,0,0,1,0
898,898,0,0,1,0,0,0,0,0,0,0,0,1,0
899,899,0,0,1,1,0,0,0,0,0,0,0,0,1
900,900,0,1,0,0,0,0,0,0,0,0,0,1,0
901,901,0,1,0,1,0,0,0,0,0,0,0,0,1
902,902,0,1,1,0,0,0,0,0,0,0,0,0,1
903,903,0,1,1,1,0,0,0,0,0,0,0,1,0
904,904,1,0,0,0,0,0,0,1,0,0,0,0,0
905,905,1,0,0,1,0,0,1,0,0,0,0,0,0
906,906,1,0,1,0,0,0,1,0,0,0,0,0,1
907,907,1,0,1,1,0,1,0,0,0,0,0,0,0
908,908,1,1,0,0,0,1,0,0,0,0,0,0,1
909,909,1,1,0,1,0,0,0,0,1,0,0,0,0
910,910,1,1,1,0,0,0,0,0,0,0,1,0,0
911,911,1,1,1,1,1,1,1,0,1,1,1,0,0
912,912,0,0,0,0,0,0,0,0,0,0,0,0,1
913,913,0,0,0,1,0,0,0,0,0,0,0,0,1
914,914,0,0,1,0,0,0,0,0,0,0,0,1,0
915,915,0,0,1,1,0,0,0,0,0,0,0,1,0
916,916,0,1,0,0,0,0,0,0,0,0,0,1,0
917,917,0,1,0,1,0,0,0,0,0,0,0,0,1
918,918,0,1,1,0,0,0,0,0,0,0,0,1,0
919,919,0,1,1,1,0,0,0,0,0,0,0,1,0
920,920,1,0,0,0,1,0,0,0,0,0,0,0,1
921,921,1,0,0,1,0,1,0,0,0,0,0,0,0
922,922,1,0,1,0,0,0,0,0,1,0,0,0,0
923,923,1,0,1,1,0,0,0,0,0,0,1,0,1
924,924,1,1,0,0,0,1,0,0,0,0,0,0,1
925,925,1,1,0,1,0,0,0,0,1,0,0,0,0
926,926,1,1,1,0,0,0,0,0,0,0,1,0,0
927,927,1,1,1,1,0,0,0,0,0,1,0,0,0
